filename,lyrical_sentiment,theme_loneliness,theme_regret,theme_escapism,theme_dreams_and_fantasy,theme_identity_and_self,theme_love_and_attachment,theme_anxiety_and_dread,theme_defiance_and_rebellion,theme_melancholy_and_resignation,theme_hope_and_yearning,theme_nostalgia_and_memory,theme_alienation_and_disconnect,emotion_sadness,emotion_anger,emotion_fear,emotion_joy,emotion_tenderness,emotion_bitterness,emotion_longing,emotion_numbness,artist_canonical,artist,Zuttomayo,artist_yorushika
ずっと真夜中でいいのに。『正義』MV.mp3,0.4149,0.320076972,0.4525359570980072,0.512082577,0.1905639171600341,0.4959717690944671,0.3166861832141876,0.2170884609222412,0.4252173602581024,0.2364942133426666,0.07716921,0.595727801,0.1521581709384918,0.2310932129621505,0.2553436458110809,0.2421384304761886,0.1907617151737213,0.2136436402797699,0.2053161114454269,0.2183358371257782,0.3937055170536041,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『海馬成長痛』MV (ZUTOMAYO – Hippocampal Pain).mp3,-0.5591,0.8792011141777039,0.7766229510307312,0.6639958620071411,0.3861845433712005,0.6870003938674927,0.1040896475315094,0.6703925728797913,0.557002068,0.7783125638961792,0.1769581139087677,0.5700920224189758,0.8366880416870117,0.9166707396507264,0.6629055738449097,0.6429930925369263,0.1127954050898552,0.1939285397529602,0.5614553093910217,0.5078118443489075,0.738716185,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『眩しいDNAだけ』MV.mp3,-0.5853,0.7521036267280579,0.5682960748672485,0.6716859936714172,0.1897368133068084,0.4560463726520538,0.3074619770050049,0.4632014334201813,0.3890821635723114,0.5276816487312317,0.3963017761707306,0.3907082974910736,0.7325440049171448,0.5348555445671082,0.4390257000923157,0.6627964973449707,0.063134901,0.231483907,0.3699977397918701,0.4284725487232208,0.6005398631095886,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『秒針を噛む』MV (ZUTOMAYO – Byoushinwo Kamu).mp3,-0.5114,0.2349766939878463,0.3350788354873657,0.5357058048248291,0.4232792258262634,0.6913411021232605,0.3343720436096191,0.3779423534870147,0.529628336,0.1333023458719253,0.4028619229793548,0.4829168021678924,0.1285251379013061,0.1020807102322578,0.2475323975086212,0.2321469187736511,0.5478269457817078,0.3003093302249908,0.050517671,0.3369035124778747,0.073762961,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『繰り返す収穫』 (ZUTOMAYO - Crop)（Audio Track）.mp3,-0.6521,0.4684410393238067,0.6534034013748169,0.496948242,0.2426091432571411,0.6141083836555481,0.2046199142932891,0.3254401385784149,0.4607134759426117,0.3184851408004761,0.3180083930492401,0.4172121286392212,0.5474640727043152,0.4974365532398224,0.48849687,0.5985395312309265,0.2508210241794586,0.2084205001592636,0.4249189794063568,0.5092915892601013,0.2492644637823104,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『胸の煙』MV（ZUTOMAYO – One's Mind).mp3,-0.5874,0.557483971,0.499755859,0.6149144768714905,0.1193568035960197,0.6087104082107544,0.2141568213701248,0.2779626846313476,0.4371926486492157,0.7016364336013794,0.1840881556272506,0.2802222371101379,0.5978426933288574,0.8501268029212952,0.4187414944171905,0.5206182,0.035712168,0.3390338718891144,0.235349953,0.2955474853515625,0.2585131227970123,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『脳裏上のクラッカー』MV.mp3,-0.0186,0.6657366156578064,0.5282900333404541,0.9623913764953612,0.4445647895336151,0.806490958,0.4404692649841308,0.502441406,0.6668223142623901,0.4636870622634887,0.5835593938827515,0.6297746300697327,0.7440058588981628,0.1036578491330146,0.5112285614013672,0.3760501146316528,0.6859757900238037,0.3750195503234863,0.5409238934516907,0.6011253595352173,0.4670886695384979,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『花一匁』MV (ZUTOMAYO – Hanaichi Monnme).mp3,-0.0678,0.5643386244773865,0.7473366260528564,0.6519644260406494,0.5580861568450928,0.7326396703720093,0.2574849128723144,0.6606651544570923,0.6352790594100952,0.6717532873153687,0.6811967492103577,0.5874106884002686,0.7451898455619812,0.7651768326759338,0.6281793713569641,0.5668579339981079,0.2267622351646423,0.4776150584220886,0.4768232703208923,0.6154924035072327,0.6195864081382751,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『虚仮にしてくれ』 (ZUTOMAYO - KOKE)（Audio Track）.mp3,0.1057,0.686580241,0.7553325295448303,0.7948419451713562,0.6248087882995605,0.7481454014778137,0.1812247037887573,0.6799230575561523,0.7313225269317627,0.7004852294921875,0.7237047553062439,0.7044652104377747,0.7689176201820374,0.8975606560707092,0.7144039273262024,0.7301335334777832,0.2613073587417602,0.7822884321212769,0.5872923731803894,0.7287362217903137,0.8624675273895264,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『蹴っ飛ばした毛布』MV.mp3,-0.3049,0.5976078510284424,0.633750319,0.767602801,0.3958346247673034,0.8525676131248474,0.3298233151435852,0.5933736562728882,0.7070508003234863,0.6981236934661865,0.7072024941444397,0.5193994045257568,0.4034493267536163,0.5970206260681152,0.701508641,0.6548947095870972,0.2875677347183227,0.8164246678352356,0.6139311790466309,0.5271948575973511,0.4594399631023407,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『過眠』 (ZUTOMAYO - Hypersomnia)（Audio Track）.mp3,-0.6095,0.6364943385124207,0.4042722582817077,0.4314644336700439,0.5153760313987732,0.6083613634109497,0.1569106429815292,0.3933849930763244,0.2668465673923492,0.341472715,0.079602949,0.2880681753158569,0.3918131291866302,0.8858785033226013,0.5338835120201111,0.5329113602638245,0.015101651,0.015814932,0.2588877379894256,0.2739869952201843,0.811152995,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『違う曲にしようよ』 (ZUTOMAYO - Flow Different)（Audio Track）.mp3,0.1057,0.686580241,0.7553325295448303,0.7948419451713562,0.6248087882995605,0.7481454014778137,0.1812247037887573,0.6799230575561523,0.7313225269317627,0.7004852294921875,0.7237047553062439,0.7044652104377747,0.7689176201820374,0.8975606560707092,0.7144039273262024,0.7301335334777832,0.2613073587417602,0.7822884321212769,0.5872923731803894,0.7287362217903137,0.8624675273895264,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『間人間』 (ZUTOMAYO - Almost Human)（Audio Track）.mp3,0.1057,0.686580241,0.7553325295448303,0.7948419451713562,0.6248087882995605,0.7481454014778137,0.1812247037887573,0.6799230575561523,0.7313225269317627,0.7004852294921875,0.7237047553062439,0.7044652104377747,0.7689176201820374,0.8975606560707092,0.7144039273262024,0.7301335334777832,0.2613073587417602,0.7822884321212769,0.5872923731803894,0.7287362217903137,0.8624675273895264,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『TAIDADA』MV (ZUTOMAYO - TAIDADA)【ダンダダン MAD】.mp3,-0.2187,0.8587778210639954,0.7125447988510132,0.9147107005119324,0.6878003478050232,0.8506237864494324,0.6613763570785522,0.7765170335769653,0.7584658861160278,0.8026715517044067,0.497497559,0.6803479194641113,0.8410112261772156,0.7660093903541565,0.7673196196556091,0.8884688019752502,0.4753008782863617,0.6046943664550781,0.7285714149475098,0.7924642562866211,0.6593092083930969,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『こんなこと騒動』MV.mp3,-0.4704,0.2222566902637481,0.8952711820602417,0.3926860988140106,0.3030610382556915,0.8250089287757874,0.2547870278358459,0.4147802889347076,0.1734281480312347,0.7872675061225891,0.727927029,0.4113473296165466,0.036562502,0.9515490531921388,0.4449265301227569,0.2338102012872696,0.080465786,0.314787358,0.2778647541999817,0.3089194595813751,0.174938217,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『ばかじゃないのに』MV (ZUTOMAYO - Stay Foolish).mp3,-0.0656,0.4138916730880737,0.5924013257026672,0.4996337592601776,0.1939857900142669,0.5404388308525085,0.4493926167488098,0.3354597389698028,0.417627752,0.7541689276695251,0.3828334212303161,0.476701409,0.4145136773586273,0.8700461387634277,0.3861556053161621,0.3894884586334228,0.3891692161560058,0.5959629416465759,0.2999631762504577,0.3382136821746826,0.2815537452697754,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『クズリ念』MV (ZUTOMAYO – KUZURI).mp3,-0.5845,0.8538823127746582,0.6294329762458801,0.6192985773086548,0.3916676938533783,0.5792814493179321,0.027480692,0.4895035028457641,0.6569609045982361,0.5506073832511902,0.1648523062467575,0.2400389611721038,0.8406845331192017,0.7466935515403748,0.8136088848114014,0.5821347236633301,0.01384861,0.050705362,0.7718435525894165,0.2652049362659454,0.8090875148773193,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『シェードの埃は延長』MV (ZUTOMAYO - SHADE).mp3,-0.2909,0.4537459015846252,0.7051255702972412,0.8064908981323242,0.4131219983100891,0.5864044427871704,0.098425418,0.5098864436149597,0.6150878667831421,0.3958346247673034,0.3576796948909759,0.6889395117759705,0.6660081744194031,0.4565309584140777,0.6894101500511169,0.5333974957466125,0.2440926134586334,0.2927216589450836,0.5903069376945496,0.4615021049976349,0.5215320587158203,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『ハゼ馳せる果てるまで』MV.mp3,-0.5368,0.8949273228645325,0.5456488728523254,0.8530961871147156,0.2821467518806457,0.7003827095031738,0.1024505347013473,0.5515737533569336,0.7746686339378357,0.8328832983970642,0.3128946721553802,0.3904758393764496,0.9251454472541808,0.8882993459701538,0.4852337539196014,0.7830567359924316,0.073164724,0.3371489644050598,0.3812195658683777,0.2907291352748871,0.7020323872566223,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『ミラーチューン』MV (ZUTOMAYO - MIRROR TUNE).mp3,0.0192,0.6685827374458313,0.6683663725852966,0.6115559935569763,0.8361201286315918,0.8201276063919067,0.8050581216812134,0.6794179677963257,0.7134815454483032,0.7178996801376343,0.7488548159599304,0.5834407210350037,0.5377090573310852,0.4276357293128967,0.6357031464576721,0.7565037608146667,0.6364943385124207,0.621985912,0.5704509615898132,0.6997419595718384,0.42996785,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『勘冴えて悔しいわ』MV (ZUTOMAYO - Kansaete Kuyashiiwa).mp3,-0.6949,0.6296607255935669,0.5603729486465454,0.5912513136863708,0.5119605660438538,0.6349961161613464,0.1167183816432952,0.469033808,0.5191556811332703,0.4672102034091949,0.378459096,0.4443236291408539,0.5792813897132874,0.8389438390731812,0.7520638108253479,0.575588048,0.064535484,0.1015003472566604,0.456409752,0.2924184501171112,0.3753629624843597,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『嘘じゃない』MV (ZUTOMAYO – Truth In Lies).mp3,-0.7103,0.080429666,0.1892962008714676,0.446766198,0.08203306,0.1548866331577301,0.017627543,0.1200772076845169,0.1991522014141082,0.4100473821163177,0.035078678,0.065425478,0.2003229260444641,0.8848377466201782,0.1548866331577301,0.1245853081345558,0.015058138,0.1530421525239944,0.1323462426662445,0.065485202,0.1860950589179992,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『夏枯れ』Special Movie (ZUTOMAYO - Summer Slack).mp3,-0.369,0.4386048316955566,0.6529057025909424,0.7555017471313477,0.8000337481498718,0.8968062400817871,0.6351093053817749,0.7279149889945984,0.8290080428123474,0.6576758027076721,0.7757958769798279,0.8954655528068542,0.2005185186862945,0.6330487728118896,0.7158960103988647,0.4002217948436737,0.8582737445831299,0.6515350341796875,0.5224458575248718,0.7676653861999512,0.3210341334342956,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『残機』MV (ZUTOMAYO - Time Left).mp3,0.1312,0.7393283247947693,0.775222123,0.8185737133026123,0.6081869602203369,0.7762839198112488,0.3358952105045318,0.7630426287651062,0.7967376112937927,0.7444241642951965,0.6967326998710632,0.7142295241355896,0.7653523683547974,0.8967271447181702,0.7938860058784485,0.7786493301391602,0.5690146684646606,0.8215035200119019,0.672331691,0.7991093397140503,0.8634491562843323,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『消えてしまいそうです』MV  (ZUTOMAYO - Blush).mp3,-0.4431,0.7870527505874634,0.4827948808670044,0.7232117652893066,0.2486367672681808,0.6543979644775391,0.153453991,0.4065085053443908,0.584449053,0.4782851636409759,0.3401015400886535,0.527438223,0.780202329,0.4344013333320617,0.349976897,0.4484866857528686,0.3079105317592621,0.2746309340000152,0.260936439,0.3643816709518432,0.6186652779579163,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『猫リセット』MV (ZUTOMAYO – Neko Reset).mp3,0.447,0.1444804966449737,0.2061339169740677,0.2988365590572357,0.4415526390075683,0.4156102240085602,0.3630821108818054,0.027532943,0.2243951857089996,0.033431359,0.1723807454109192,0.4976806938648224,0.049451131,0.081812717,0.1920085251331329,0.083441168,0.1236299127340316,0.053009767,0.065097816,0.1456006318330764,0.079710357,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『綺羅キラー (feat. Mori Calliope)』MV (ZUTOMAYO – Kira Killer).mp3,-0.6521,0.4684410393238067,0.6534034013748169,0.496948242,0.2426091432571411,0.6141083836555481,0.2046199142932891,0.3254401385784149,0.4607134759426117,0.3184851408004761,0.3180083930492401,0.4172121286392212,0.5474640727043152,0.4974365532398224,0.48849687,0.5985395312309265,0.2508210241794586,0.2084205001592636,0.4249189794063568,0.5092915892601013,0.2492644637823104,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『袖のキルト』MV (ZUTOMAYO - QUILT).mp3,-0.0867,0.3182732164859772,0.3049206137657165,0.4701283872127533,0.3474264144897461,0.5959628820419312,0.2376643866300583,0.3141557276248932,0.3940843641757965,0.027376484,0.3738758265972137,0.7564924955368042,0.1791712194681167,0.061395895,0.3113221526145935,0.283458948,0.2565524876117706,0.2581272423267364,0.1274420768022537,0.3747906684875488,0.1972317695617675,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE
A Priori.mp3,-0.7448,0.8281063437461853,0.6710125803947449,0.8069667220115662,0.4316440522670746,0.765724778,0.8408806324005127,0.2658804655075073,0.5924455523490906,0.8147908449172974,0.2174205929040908,0.6744928359985352,0.8302847146987915,0.9172285199165344,0.5376483201980591,0.3960754871368408,0.3901563286781311,0.1013223603367805,0.5077508091926575,0.7375364303588867,0.9439189434051514,mrs_green_apple,TRUE,FALSE,FALSE
Aijou To Hokosaki.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Anatani.mp3,0.0686,0.066721067,0.1810820996761322,0.1183850914239883,0.1942531466484069,0.3431766033172607,0.2828395068645477,0.1273267567157745,0.093181707,0.088386573,0.3154723048210144,0.2212034612894058,0.031202819,0.023554331,0.026255302,0.064712569,0.1855963766574859,0.096237622,0.016561337,0.1416966021060943,0.054499876,mrs_green_apple,TRUE,FALSE,FALSE
Antenna.mp3,-0.4969,0.041191444,0.4610774219036102,0.071818709,0.2593974471092224,0.6082450747489929,0.4490301609039306,0.1128442883491516,0.079210319,0.2129881531000137,0.6517983078956604,0.5591696500778198,0.010923455,0.024703871,0.075926676,0.04556445,0.5337620377540588,0.107765682,0.03799938,0.2212665528059005,0.044018652,mrs_green_apple,TRUE,FALSE,FALSE
Anzenpai.mp3,0.0521,0.097047545,0.083777882,0.4696419537067413,0.5566405653953552,0.5771379470825195,0.6855812072753906,0.3437271416187286,0.1717199385166168,0.098425411,0.6818327307701111,0.336876243,0.006351236,0.093678005,0.059592191,0.059866417,0.4852338135242462,0.6932134032249451,0.007937995,0.4144840240478515,0.016545437,mrs_green_apple,TRUE,FALSE,FALSE
Ao To Natsu.mp3,0.3248,0.4544872939586639,0.4628675282001495,0.4815148115158081,0.512143612,0.6873809099197388,0.7658998966217041,0.4605845808982849,0.4338090121746063,0.3307413756847381,0.5522379279136658,0.5978133678436279,0.1130889281630516,0.2185025811195373,0.4192763566970825,0.1568783521652221,0.524394691,0.5293697714805603,0.2662619054317474,0.6122481226921082,0.307930052,mrs_green_apple,TRUE,FALSE,FALSE
Ao.mp3,-0.5348,0.3264861404895782,0.3388423919677734,0.8157743215560913,0.079085767,0.3520904183387756,0.4364418983459472,0.2398831397294998,0.4680611193180084,0.2984402477741241,0.019775841,0.1568702757358551,0.5601323246955872,0.9282788634300232,0.4260230660438537,0.078536309,0.013146586,0.2169017940759658,0.191018596,0.2498402744531631,0.5034179091453552,mrs_green_apple,TRUE,FALSE,FALSE
Apollodorus.mp3,-0.526,0.2824682891368866,0.6356791257858276,0.9156959056854248,0.496826172,0.8421829342842102,0.7372172474861145,0.4611381292343139,0.6474360823631287,0.4349112212657928,0.7507355213165283,0.6405937075614929,0.2315273433923721,0.3346438109874725,0.4244753420352936,0.051462758,0.4589852094650268,0.4013211131095886,0.3415276408195495,0.6610140204429626,0.1169151663780212,mrs_green_apple,TRUE,FALSE,FALSE
Attitude.mp3,-0.2111,0.4176277220249176,0.3114268779754638,0.3068125545978546,0.2802222967147827,0.422028124,0.3863003253936767,0.240919679,0.2680303752422333,0.2674081921577453,0.4079228937625885,0.293809563,0.2542774081230163,0.264762133,0.2688214480876922,0.1779358088970184,0.3888500332832336,0.27363506,0.150840089,0.3220460712909698,0.2271477431058883,mrs_green_apple,TRUE,FALSE,FALSE
Aufheben.mp3,-0.6514,0.4033317863941192,0.4901135861873626,0.800453246,0.5721251964569092,0.7384805083274841,0.3120554387569427,0.545709491,0.6870791912078857,0.4892594814300537,0.6195863485336304,0.4787725210189819,0.282765269,0.5705706477165222,0.5053709149360657,0.4827948808670044,0.4601675570011139,0.3814787566661834,0.5104964971542358,0.5714078545570374,0.2559475898742676,mrs_green_apple,TRUE,FALSE,FALSE
Avoid Note.mp3,-0.5705,0.1594790518283844,0.4047721028327942,0.1925773173570633,0.1023495569825172,0.5697928071022034,0.2464879900217056,0.2929491400718689,0.2458537518978119,0.3117934763431549,0.2224889099597931,0.3413049280643463,0.041969772,0.2142800986766815,0.3411982655525207,0.080864094,0.3390065431594848,0.5529621839523315,0.1453578472137451,0.1607265621423721,0.093181714,mrs_green_apple,TRUE,FALSE,FALSE
BFF.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Bitter Vacances.mp3,0.272,0.6125414967536926,0.7603393197059631,0.7954893708229065,0.6553911566734314,0.87418133,0.5346125364303589,0.5585678219795227,0.4348362684249878,0.7312745451927185,0.7995988726615906,0.8301470875740051,0.5239075422286987,0.6809979677200317,0.4544721245765686,0.3744475245475769,0.5969545841217041,0.831485391,0.5337316393852234,0.4765187501907348,0.674466074,mrs_green_apple,TRUE,FALSE,FALSE
Blizzard.mp3,-0.2112,0.1277070194482803,0.2406853437423706,0.4202426373958587,0.3589146137237549,0.3787175118923187,0.3602639436721802,0.2015381008386612,0.2175868,0.1955172717571258,0.2000883668661117,0.3762076497077942,0.3140768408775329,0.083031312,0.2022855430841446,0.037397135,0.1605948656797409,0.086864173,0.067362398,0.2469871193170547,0.4665417373180389,mrs_green_apple,TRUE,FALSE,FALSE
Blue Ambience.mp3,0.5635,0.3384869992733001,0.05384938,0.4806005954742431,0.3530098497867584,0.6297745704650879,0.5798763036727905,0.081519768,0.3216464221477508,0.1452971845865249,0.6701227426528931,0.52092284,0.1420532613992691,0.02573606,0.05786483,0.00876213,0.4875513911247253,0.3754130601882934,0.070112608,0.4404090940952301,0.4048633575439453,"mrs_green_apple,_asmi",TRUE,FALSE,FALSE
Bokuno Koto (Orchestra Version).mp3,-0.1249,0.1799625009298324,0.1064581274986267,0.3682920932769775,0.4689122438430786,0.6768869757652283,0.5095202922821045,0.300370306,0.4076871275901794,0.1457829624414444,0.3946091532707214,0.2928732931613922,0.079853736,0.041152894,0.041075885,0.118079662,0.6372565627098083,0.3675256073474884,0.029367853,0.2904711663722992,0.1844367831945419,mrs_green_apple,TRUE,FALSE,FALSE
Bokuno Koto.mp3,-0.1249,0.1799625009298324,0.1064581274986267,0.3682920932769775,0.4689122438430786,0.6768869757652283,0.5095202922821045,0.300370306,0.4076871275901794,0.1457829624414444,0.3946091532707214,0.2928732931613922,0.079853736,0.041152894,0.041075885,0.118079662,0.6372565627098083,0.3675256073474884,0.029367853,0.2904711663722992,0.1844367831945419,mrs_green_apple,TRUE,FALSE,FALSE
Carrying Happiness.mp3,0.8379,0.017442485,0.015814932,0.2813932597637176,0.5545910596847534,0.8073657155036926,0.6046323776245117,0.057546217,0.3835835754871368,0.00795339,0.7237001657485962,0.3123700320720672,0.01925269,0.002590979,0.03799938,0.009504081,0.761959434,0.3459058105945587,0.033716537,0.6071974039077759,0.033117231,mrs_green_apple,TRUE,FALSE,FALSE
Cheers.mp3,-0.1258,0.034553621,0.243327647,0.5026244521141052,0.2547638118267059,0.6037566065788269,0.6322757601737976,0.5181195139884949,0.4044780731201172,0.2170054912567138,0.3914059102535248,0.329499602,0.045183759,0.151278406,0.552237868,0.3716781139373779,0.6402985453605652,0.433149517,0.08811155,0.4716795086860657,0.2276410162448883,mrs_green_apple,TRUE,FALSE,FALSE
Circle.mp3,0.4517,0.028625501,0.016137322,0.2885753214359283,0.3046619594097137,0.8584202527999878,0.8377858996391296,0.062216986,0.1391037404537201,0.003572683,0.7850151658058167,0.6681228280067444,0.004886375,0.008339974,0.009994227,0.00118328,0.8700461983680725,0.8155264854431152,0.003607617,0.5509093999862671,0.1559120118618011,mrs_green_apple,TRUE,FALSE,FALSE
Coffee.mp3,0.5055,0.02761149,0.1481088101863861,0.076614693,0.1456006318330764,0.6974543333053589,0.6707970499992371,0.069604956,0.2031536698341369,0.047271702,0.7113556861877441,0.1146903932094574,0.008560891,0.027690256,0.3260031640529632,0.024399832,0.3708232939243316,0.75563699,0.7798671722412109,0.2422504425048828,0.018159514,mrs_green_apple,TRUE,FALSE,FALSE
Columbus.mp3,-0.3308,0.7588346600532532,0.7997063994407654,0.4895034730434418,0.4152545034885406,0.7228205800056458,0.581778347,0.413832426,0.4726834595203399,0.696655273,0.5514529347419739,0.6176856160163879,0.3939022123813629,0.9542227387428284,0.4369223415851593,0.5097643733024597,0.4502384960651397,0.4217304289340973,0.245921642,0.5779122710227966,0.323073,mrs_green_apple,TRUE,FALSE,FALSE
Conflict.mp3,-0.3273,0.2412212044000625,0.2983380556106567,0.759002149,0.3920749425888061,0.6692586541175842,0.2075357586145401,0.1937377899885177,0.3949007987976074,0.1245853081345558,0.7443080544471741,0.3228461444377899,0.1650540679693222,0.021307707,0.2954331338405609,0.3705100417137146,0.2079963088035583,0.2395827770233154,0.1125513315200805,0.340978742,0.071786173,mrs_green_apple,TRUE,FALSE,FALSE
Daidai.mp3,0.4253,0.2499389350414276,0.69307065,0.091463216,0.2900499403476715,0.7837610244750977,0.8752548694610596,0.1456310153007507,0.1589561253786087,0.5571828484535217,0.6621413826942444,0.9593451023101808,0.033971991,0.7127573490142822,0.2721696496009826,0.015983004,0.4067441821098327,0.5154979825019836,0.1383162289857864,0.6343876123428345,0.100172222,mrs_green_apple,TRUE,FALSE,FALSE
Dance Hall.mp3,-0.0566,0.07020817,0.063977659,0.249561533,0.4863315224647522,0.6393983960151672,0.7375836372375488,0.1280882507562637,0.3788324296474457,0.081300661,0.484136164,0.2070643752813339,0.008711385,0.03912165,0.5229254961013794,0.015663648,0.6921219825744629,0.3797808885574341,0.078996912,0.4180434048175812,0.058938839,mrs_green_apple,TRUE,FALSE,FALSE
Darling.mp3,-0.5855,0.8229729533195496,0.3542934358119964,0.1792430281639099,0.1066906005144119,0.6002322435379028,0.732615054,0.1018124818801879,0.3948132693767547,0.3025456070899963,0.2921406924724579,0.4771887063980102,0.4531559646129608,0.9235923290252686,0.1900466680526733,0.2313536405563354,0.085632794,0.1543122678995132,0.057229266,0.3452984392642975,0.4278299808502197,mrs_green_apple,TRUE,FALSE,FALSE
Dear.mp3,0.1972,0.164885938,0.5910742878913879,0.5501240491867065,0.5739172101020813,0.7203682661056519,0.7557271122932434,0.6043405532836914,0.550184429,0.5579656958580017,0.6403547525405884,0.9415736198425292,0.034326307,0.6197589635848999,0.3449190557003021,0.038865484,0.4559252560138702,0.4485470056533813,0.063773274,0.5660784840583801,0.252430111,mrs_green_apple,TRUE,FALSE,FALSE
Dokokade Hi Wa Noboru.mp3,0.2003,0.007303223,0.08155632,0.3869227468967438,0.4030967950820923,0.4765796661376953,0.1512157171964645,0.1535491794347763,0.1084719449281692,0.049451128,0.5633178949356079,0.363985926,0.010797569,0.089933023,0.098598875,0.015678711,0.5086661577224731,0.1272182613611221,0.011961098,0.6319066882133484,0.034979645,mrs_green_apple,TRUE,FALSE,FALSE
Doodle.mp3,0.0337,0.3779710829257965,0.3736186921596527,0.6520198583602905,0.5983121991157532,0.7866330742835999,0.8249295949935913,0.4539879560470581,0.501281738,0.4452581703662872,0.8524755239486694,0.6954931616783142,0.3086068034172058,0.9152045845985411,0.4292499125003814,0.034913778,0.8533025979995728,0.5039976835250854,0.1735681742429733,0.6518744826316833,0.260248452,mrs_green_apple,TRUE,FALSE,FALSE
Doutoku To Sara.mp3,-0.2596,0.004459704,0.057811607,0.072177581,0.057123978,0.5229331254959106,0.5490362048149109,0.043204036,0.188622698,0.00818791,0.442997932,0.071202725,0.002575881,0.0016517,0.068040423,0.002355067,0.8536078929901123,0.7634837627410889,0.01518905,0.1170160323381424,0.008077626,mrs_green_apple,TRUE,FALSE,FALSE
Ehon.mp3,0.463,0.2841784954071045,0.5626572370529175,0.2055601924657821,0.242833525,0.7347861528396606,0.3396085798740387,0.2933032512664795,0.3704531192779541,0.4887714385986328,0.3465412855148315,0.9905417561531068,0.011619772,0.3611647486686706,0.2180443257093429,0.005374487,0.1952869445085525,0.8920463919639587,0.09732604,0.5397111177444458,0.2982230484485626,mrs_green_apple,TRUE,FALSE,FALSE
Enen.mp3,-0.3332,0.584745467,0.9144818186759948,0.4968262314796448,0.4895035028457641,0.6112659573554993,0.5929023027420044,0.5887709259986877,0.5804709792137146,0.6229181885719299,0.6703925132751465,0.5197650790214539,0.6101050972938538,0.9351098537445068,0.6855285167694092,0.5302364826202393,0.4335017502307892,0.1824255138635635,0.5468591451644897,0.5929612517356873,0.658691943,mrs_green_apple,TRUE,FALSE,FALSE
