filename,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,lyrical_sentiment,tempo_stability,dynamic_range_db,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,chord_change_rate,chord_diversity,major_chord_ratio,chord_entropy,band_bass_ratio,band_mid_ratio,band_high_ratio,inst_acoustic_guitar,inst_electric_guitar,inst_steel_guitar_slide_guitar,inst_bass_guitar,inst_banjo,inst_mandolin,inst_plucked_string_instrument,inst_violin_fiddle,inst_cello,inst_double_bass,inst_bowed_string_instrument,inst_pizzicato,inst_piano,inst_electric_piano,inst_organ,inst_synthesizer,inst_harpsichord,inst_drum_kit,inst_drum_machine,inst_bass_drum,inst_snare_drum,inst_hi-hat,inst_cymbal,inst_tabla,inst_saxophone,inst_trumpet,inst_trombone,inst_flute,inst_brass_instrument,inst_wind_instrument_woodwind_instrument,inst_singing,inst_male_singing,inst_female_singing,inst_choir,inst_rapping,inst_drum,inst_music,mode_ionian_match,mode_dorian_match,mode_phrygian_match,mode_lydian_match,mode_mixolydian_match,mode_aeolian_match,mode_locrian_match,mode_harmonic_minor_match,mode_melodic_minor_match,mode_pentatonic_maj_match,mode_pentatonic_min_match,mode_blues_match,mode_hirajoshi_match
How-to.mp3,92.29,0.3056538105010986,2937.292695455622,22.041038636639943,0.1267729293886109,0.7787363090717591,-4.949371815,65.21818542480469,27.17333984,6.166008949279785,20.293609619140625,23.560895919799805,0.085,0.0337,15.56,0.045021798,1.82,1.3905,0.080732755,0.021710303,0.1063929612150876,-0.012960413,0.002481276,-0.014834108,1.3,mrs_green_apple,TRUE,FALSE,FALSE,2.424,1,0.682,3.603,0.415486068,0.2057176828384399,0.025281578,0.0003,0.0004,0,0.0006,0.0001,0,0.0014,0.0003,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0,0.0003,0,0.002,0.0004,0.0013,0.0007,0.0003,0.0004,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0198,0.001,0.0004,0.0004,0.0011,0.0024,0.6758,0.9017,0.8783,0.8799,0.8963,0.8932,0.8827,0.8728,0.895,0.8906,0.8474,0.8369,0.8668,0.8482
Lilac.mp3,152,0.320462704,2519.988055200199,22.02686294946396,0.103866612,0.7385006069664175,-2.466235399,79.70602416992188,24.69811248779297,-0.88992101,20.87596321105957,34.63412857055664,-0.7598,0.0175,10.63,0.029905215,2.04,1.3331,-0.018002567,0.047373693,0.007157294,-0.053349423,-0.0030358,-0.004574074,1.101,mrs_green_apple,TRUE,FALSE,FALSE,2.501,1,0.641,4.101,0.468901515,0.2033077478408813,0.018201763,0.0006,0.0036,0.0001,0.002,0,0,0.007,0.0001,0.0001,0,0.0002,0.0001,0.0004,0.0004,0.0001,0.0007,0.0001,0.0013,0.0001,0.0005,0.0003,0.0002,0.0003,0,0,0,0,0,0,0,0.0115,0.0003,0.0002,0.0001,0.0002,0.0014,0.758,0.8817,0.865,0.8778,0.8752,0.8742,0.8698,0.8694,0.8774,0.8725,0.8311,0.8211,0.8565,0.8295
Loneliness.mp3,99.38,0.3257092833518982,2483.565805833773,21.50518807375744,0.1047787282436708,0.8164160782039435,-2.148454189,76.96946716308594,31.19528007507324,-10.3447485,16.46026039123535,35.72748947143555,-0.7761,0.0138,12.99,0.047759172,2.32,1.2577,0.021638695,-0.023689116,0.093836308,-0.001970366,0.008638712,0.024462653,1.095,mrs_green_apple,TRUE,FALSE,FALSE,2.38,1,0.654,3.508,0.2877294719219208,0.1579301357269287,0.022753406,0.0004,0.0005,0.0001,0.0004,0.0001,0.0001,0.0015,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0018,0.0003,0.001,0.0006,0.0002,0.0004,0,0,0.0001,0,0,0.0001,0.0001,0.0113,0.0004,0.0002,0.0001,0.0014,0.0022,0.7355,0.8926,0.867,0.8794,0.884,0.8829,0.8725,0.8675,0.8815,0.8767,0.8367,0.823,0.8487,0.8414
Shokinouta.mp3,136,0.3099684119224548,2549.545227588668,22.61537367,0.1144694882265529,0.7658671337704723,-1.99736166,74.51007080078125,25.01508903503418,-9.527060509,15.210838317871094,23.675443649291992,0.8154,0.0141,12.89,0.037217509,1.79,1.2185,0.1569704059979337,0.014669312,0.069073658,-0.044920076,0.009511599,-0.018224622,1.051,mrs_green_apple,TRUE,FALSE,FALSE,1.549,0.958,0.742,2.959,0.4572605192661285,0.3057520985603332,0.018712079,0.0004,0.0005,0.0001,0.0004,0.0001,0.0001,0.0015,0.0003,0.0001,0.0001,0.0003,0.0001,0.0044,0.0022,0.0001,0.0002,0.0003,0.0008,0.0001,0.0003,0.0003,0.0001,0.0002,0,0,0.0001,0,0.0038,0.0001,0.0013,0.0079,0.0002,0.0001,0.0001,0.0002,0.0009,0.7923,0.9204,0.8812,0.8826,0.9263,0.9071,0.8863,0.8928,0.893,0.8944,0.8735,0.8565,0.8672,0.8688
"Love Me, Love You.mp3",129.2,0.3222086727619171,2695.4158988323857,21.949271887494778,0.1212733481612222,0.6556968064721497,-1.404533386,72.69699096679688,28.338048934936523,-6.345293522,19.956737518310547,28.56936454772949,0.7143,0.0206,14.58,0.034579411,3.44,1.3761,-0.00339297,0.090499877,-0.039521126,0.01772436,-0.019852205,-0.008546588,0.985,mrs_green_apple,TRUE,FALSE,FALSE,2.623,1,0.61,4.094,0.4632053077220917,0.223828375,0.027729217,0.0001,0.0001,0,0.0001,0,0,0.0005,0.0001,0.0001,0.0001,0.0002,0.0001,0.0007,0.0004,0.0001,0.0001,0.0001,0.0039,0.0001,0.0023,0.0022,0.0005,0.0007,0,0.0001,0,0.0001,0,0.0001,0,0.0177,0.0003,0.0002,0,0.0002,0.0039,0.7897,0.8845,0.8732,0.8752,0.8825,0.8816,0.8736,0.8687,0.875,0.8762,0.8342,0.8187,0.8497,0.8374
Enen.mp3,86.13,0.3113660812377929,2631.8407605963816,20.725539343742067,0.1064398079336214,0.7202225068617802,-1.0639503,71.87723541259766,22.81354522705078,1.4055827856063845,15.789627075195312,22.11392593383789,-0.3332,0.0345,9.22,0.059817638,2.67,1.3447,-0.061412336,-0.008911751,-0.038437048,0.026448317,-0.000181032,0.005303621,0.888,mrs_green_apple,TRUE,FALSE,FALSE,3.022,1,0.627,4.114,0.3965125977993011,0.2582469880580902,0.015188958,0.0001,0.0002,0,0.0003,0,0,0.0007,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0.003,0.0001,0.0023,0.002,0.0008,0.001,0.0001,0,0,0,0,0.0001,0,0.0074,0.0005,0.0001,0,0.0019,0.0037,0.7655,0.8889,0.8635,0.877,0.8782,0.8832,0.8742,0.872,0.8693,0.8692,0.8332,0.8179,0.8383,0.8344
Nonisakuuta.mp3,103.36,0.2975597083568573,2380.650578230963,22.61903471,0.1135424822678703,0.7439268369747954,-0.755697548,84.86009216308594,22.77942276000977,-10.2574091,14.603261947631836,32.99224090576172,0.3991,0.0287,9.26,0.031632032,3.68,1.2589,0.1487763244564078,0.019396877,0.1024786693695743,-0.072313115,-0.015222028,-0.008639508,0.978,mrs_green_apple,TRUE,FALSE,FALSE,2.15,0.958,0.671,3.086,0.4094865918159485,0.3009801805019378,0.014666582,0.0004,0.0003,0.0002,0.0004,0.0005,0.0003,0.0018,0.0003,0.0001,0.0001,0.0005,0.0003,0.0021,0.0009,0.0001,0.0002,0.0002,0.0085,0.0001,0.0054,0.0097,0.0017,0.0016,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0103,0.0002,0.0001,0.0001,0.0001,0.0092,0.7345,0.9231,0.8885,0.9061,0.9189,0.9204,0.9027,0.8873,0.8957,0.8928,0.8632,0.8462,0.8599,0.8792
Attitude.mp3,143.55,0.3346340656280517,2601.391770772966,22.356128428505805,0.1129354605764347,0.7896222901375023,-0.640129805,73.34212493896484,24.46544647216797,-9.186495781,17.70224380493164,23.83350372314453,-0.2111,0.0179,15.18,0.031999625,1.91,1.3952,0.1143324499656461,-0.051277879,-0.019933025,-0.079025386,-0.002687692,0.011163707,0.88,mrs_green_apple,TRUE,FALSE,FALSE,2.388,1,0.686,3.445,0.3749852478504181,0.2765786349773407,0.020819098,0.0001,0.0001,0,0.0002,0,0,0.0005,0.0006,0.0002,0.0002,0.0004,0.0002,0.0001,0.0001,0,0.0001,0,0.0006,0.0001,0.0003,0.0002,0.0001,0.0001,0,0,0,0,0,0.0001,0.0001,0.0148,0.0003,0.0005,0.0001,0.0002,0.0007,0.7992,0.9048,0.8801,0.8911,0.9064,0.8996,0.8924,0.877,0.8873,0.881,0.8451,0.8383,0.8571,0.8661
Umbrella (2017 Version).mp3,152,0.3052122294902801,2522.291439184171,23.492488840849155,0.1250699076513353,0.8068557890564454,1.279854178,80.35147857666016,24.435117721557617,-15.86552238,16.16159439086914,30.63353157043457,-0.2165,0.0119,14.53,0.027232364,1.57,1.1057,-0.057871553,-0.220319853,0.090561415,-0.002003146,-0.005823206,-0.005913534,1.173,mrs_green_apple,TRUE,FALSE,FALSE,1.79,0.958,0.715,3.312,0.3666694760322571,0.302823931,0.028749622,0.0005,0.0003,0.0005,0.0005,0,0,0.0016,0.0096,0.0041,0.0007,0.004,0.0002,0.0014,0.0008,0.0001,0.0001,0.0007,0.0013,0,0.0004,0.0003,0.0001,0.0002,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0149,0.0003,0.0004,0.0001,0,0.0011,0.7494,0.9226,0.8954,0.9058,0.9247,0.9156,0.9075,0.8944,0.8934,0.888,0.8732,0.8517,0.8509,0.8733
Splash.mp3,89.1,0.3354012668132782,2794.620237587377,22.655047618385648,0.1268373668035309,0.8060358609403291,7.568736076,64.31015014648438,24.37234115600586,-12.59524727,19.84369659423828,18.33457946777344,-0.1733,0.0332,13.03,0.033819832,2.35,1.371,0.088738598,-0.003415905,-0.01346661,0.02121125,0.012048495,-0.002613351,0.788,mrs_green_apple,TRUE,FALSE,FALSE,2.306,0.958,0.705,3.529,0.3828188776969909,0.2824433743953705,0.019837901,0.0002,0.0005,0,0.0003,0.0001,0.0001,0.0009,0.0002,0,0,0.0001,0.0001,0.0002,0.0002,0.0001,0.0004,0.0001,0.001,0.001,0.0006,0.0003,0.0001,0.0002,0.0001,0.0001,0,0,0.0009,0.0001,0.0025,0.0152,0.0005,0.0003,0,0.0004,0.0013,0.7624,0.8879,0.8989,0.8982,0.8848,0.8927,0.9018,0.879,0.8982,0.8953,0.8476,0.853,0.8703,0.8453
GOOD DAY.mp3,103.36,0.319618821,2800.7672717653763,22.11757736024944,0.1199136634782559,0.7121444336977979,8.091199875,72.32117462158203,23.599342346191406,6.320682048797607,18.837345123291016,22.327856063842773,0.2751,0.0182,14.79,0.040190268,2.09,1.338,0.091586911,-0.063230199,-0.00770405,-0.026063734,0.006949253,0.00501624,1.015,mrs_green_apple,TRUE,FALSE,FALSE,2.626,1,0.645,3.802,0.3793118894100189,0.2853023707866668,0.023459448,0.0004,0.0007,0.0001,0.0006,0,0.0001,0.0024,0.0001,0.0001,0.0001,0.0002,0.0002,0.0005,0.0004,0.0001,0.0003,0.0001,0.0016,0.0005,0.0007,0.0005,0.0003,0.0004,0,0,0,0,0,0.0001,0,0.0184,0.0003,0.0002,0.0002,0.0003,0.0015,0.7373,0.9015,0.8811,0.8727,0.8962,0.8963,0.873,0.8796,0.8764,0.8863,0.8467,0.8511,0.866,0.8276
Party.mp3,172.27,0.3086437880992889,2426.6770569203964,22.396724620558707,0.1207234849862366,0.7501956225188313,9.279323578,88.65795135498047,28.36353111,-15.24852848,17.384441375732422,27.17970085144043,-0.2221,0.0119,12.75,0.028383521,1.26,1.1741,0.086636636,0.051997291,0.1048194492915992,-0.030084487,0.007983216,0.004873303,1.117,mrs_green_apple,TRUE,FALSE,FALSE,2.131,1,0.646,3.737,0.273020327,0.3618887364864349,0.025181361,0.0003,0.0004,0.0003,0.0005,0.0002,0.0001,0.0017,0.0014,0.0007,0.0004,0.0011,0.0003,0.0022,0.001,0.0006,0.0002,0.0025,0.0013,0,0.0005,0.0005,0.0002,0.0003,0.0001,0.0003,0.0002,0.0002,0.0002,0.0004,0.0008,0.0201,0.0006,0.0003,0.0001,0.0001,0.0016,0.7147,0.9165,0.8901,0.8921,0.9055,0.9047,0.8905,0.8851,0.9024,0.902,0.8578,0.8407,0.8614,0.8571
Zesseiseibutsu.mp3,161.5,0.330405593,2650.7069605667616,22.163517991694587,0.1302898121626088,0.7289720854112898,20.95092773,76.98779297,27.406776428222656,-8.450683594,17.697053909301758,31.061391830444336,-0.6458,0.0103,11.54,0.038665202,1.31,1.1902,0.048675045,0.1087750095779433,-0.134286184,-0.004935486,-0.014228233,0.000693342,0.962,mrs_green_apple,TRUE,FALSE,FALSE,1.978,1,0.635,3.177,0.4195707440376282,0.2601765096187591,0.031059729,0.0004,0.0025,0.0005,0.0014,0,0.0001,0.0043,0.0001,0.0001,0,0.0002,0.0001,0.0006,0.0004,0,0.0001,0.0001,0.0056,0.0001,0.0019,0.0018,0.0007,0.0011,0,0,0,0,0,0,0,0.0138,0.0001,0.0001,0.0001,0,0.0049,0.6929,0.9234,0.8758,0.9043,0.9166,0.909,0.8988,0.8809,0.902,0.8902,0.8642,0.8297,0.8651,0.8906
Aijou To Hokosaki.mp3,95.7,0.346747875,2660.3365125710984,22.01631687891288,0.1374983408855195,0.7239607558860391,21.25780678,70.33757781982422,24.64323616027832,-16.95228767,19.710405349731445,36.70466995239258,-0.2238,0.0432,10.17,0.035662159,1.06,1.2955,-0.056273132,-0.06036769,0.001601994,-0.076745842,0.004893903,0.003114262,0.998,mrs_green_apple,TRUE,FALSE,FALSE,2.547,1,0.68,3.545,0.4822221398353576,0.217829481,0.032638241,0.0005,0.0009,0.0001,0.0006,0.0001,0.0001,0.0018,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0069,0.0002,0.005,0.0026,0.0007,0.0011,0,0,0,0,0,0,0,0.0057,0.0001,0.0001,0,0.0002,0.006,0.7928,0.9031,0.8846,0.8786,0.9026,0.8991,0.8839,0.8767,0.879,0.8886,0.8501,0.847,0.8577,0.842
Omochanoheitai.mp3,89.1,0.359575868,2524.1105295860625,21.78347802794232,0.1263693733930732,0.7409317430485682,30.86950684,81.31220245361328,24.22472381591797,-14.80786419,16.406633377075195,33.16048049926758,-0.5457,0.0262,10.98,0.035135314,0.94,1.1801,-0.044404137,-0.130045332,0.083808689,-0.009630264,-0.007198722,0.00501092,1.058,mrs_green_apple,TRUE,FALSE,FALSE,2.379,1,0.647,3.563,0.4394619464874267,0.2873899936676025,0.027698142,0.0003,0.0007,0.0001,0.0007,0,0,0.0019,0.0003,0.0001,0.0001,0.0003,0.0001,0.0009,0.0004,0,0.0001,0.0001,0.0093,0.0003,0.008,0.0071,0.0029,0.0039,0,0,0,0,0,0.0001,0.0001,0.0093,0.0001,0.0001,0,0.0001,0.0108,0.6727,0.9171,0.878,0.9036,0.9067,0.9045,0.8952,0.8963,0.8899,0.8915,0.8508,0.8362,0.8562,0.868
Stardom.mp3,95.7,0.3530284762382507,2849.346429511777,21.35116448036316,0.1386318984711644,0.6058816066464776,34.13990402,67.05741882324219,23.341890335083008,-8.969905853,15.630107879638672,27.95838165283203,-0.3721,0.0278,10.92,0.054761216,1.77,1.2393,-0.006238606,-0.107475327,0.037398116,-0.016943844,-0.010908677,0.001975087,1.085,mrs_green_apple,TRUE,FALSE,FALSE,2.316,1,0.645,3.778,0.3749116361141205,0.2594603598117828,0.02807305,0.0004,0.0009,0.0001,0.0006,0,0,0.0021,0.0001,0.0001,0,0.0001,0.0001,0.0002,0.0001,0,0.0001,0.0001,0.0009,0.0001,0.0005,0.0003,0.0001,0.0002,0,0,0,0,0.0001,0,0.0001,0.0079,0.0002,0.0001,0,0.0003,0.0012,0.7706,0.8988,0.8791,0.8853,0.8875,0.8956,0.8769,0.8781,0.8787,0.8819,0.841,0.83,0.8521,0.8432
Inferno.mp3,92.29,0.3489291667938232,2635.556505164513,21.447348422019104,0.1333433243546307,0.7100043227827837,37.38380051,75.97658539,26.38423728942871,-20.20233154,16.932497024536133,27.870086669921875,-0.6212,0.0275,7.21,0.039148733,1.45,1.2822,0.031827196,-0.106084711,0.012015714,0.071294484,-0.002428334,-0.001560534,1.064,mrs_green_apple,TRUE,FALSE,FALSE,2.55,1,0.676,3.514,0.3847254514694214,0.3103299438953399,0.032243468,0.0004,0.0033,0,0.0012,0,0,0.0046,0.0001,0.0001,0,0.0001,0,0.0001,0,0,0,0,0.0069,0.0001,0.0036,0.003,0.0025,0.0025,0,0,0,0,0,0,0,0.0077,0.0003,0.0001,0,0.0006,0.0055,0.7712,0.9023,0.8752,0.8886,0.8991,0.899,0.886,0.8787,0.8878,0.881,0.8442,0.8287,0.8521,0.8552
Hello.mp3,92.29,0.3141033947467804,2412.670052363129,22.78787082725996,0.1218339550316049,0.7728750011851351,0.3348114788532257,83.46266174316406,27.698883056640625,-14.30416584,18.404460906982425,27.188045501708984,0.2371,0.0267,13.55,0.029608339,1.28,1.1503,0.021111412,0.2112635929867658,-0.136745085,0.016772558,-0.024740006,-0.002154488,0.765,mrs_green_apple,TRUE,FALSE,FALSE,2.019,0.958,0.734,2.837,0.3884043991565704,0.3067978322505951,0.027565874,0.0003,0.0004,0.0007,0.0004,0,0,0.0012,0.0001,0.0003,0.0002,0.0002,0.0001,0.0026,0.0025,0.0003,0.0003,0.0002,0.006,0.0001,0.0027,0.0023,0.0006,0.001,0,0.0001,0.0001,0.0001,0,0.0002,0.0001,0.009,0.0001,0.0001,0.0001,0.0001,0.0054,0.7775,0.9334,0.8969,0.9032,0.9256,0.9243,0.897,0.8902,0.9003,0.902,0.873,0.8566,0.8769,0.8794
Anatani.mp3,99.38,0.3281663656234741,2703.451046550714,22.291979703366096,0.1189828241422931,0.7984715632864665,1.1785380840301514,72.25228881835938,27.29705810546875,-3.526436329,19.891855239868164,26.93866729736328,0.0686,0.0315,12.22,0.036572784,2.68,1.1961,0.1165644876358869,0.029665285,0.052231165,-0.01856467,-0.005969894,-0.008693942,1.032,mrs_green_apple,TRUE,FALSE,FALSE,2.241,1,0.6,3.609,0.4669280648231506,0.2032271176576614,0.01816966,0.0003,0.0006,0.0001,0.002,0,0,0.0025,0.0001,0.0001,0.0001,0.0002,0.0001,0.0009,0.0005,0.0002,0.0002,0.0001,0.0026,0.0002,0.0019,0.0013,0.0007,0.0009,0,0,0,0,0,0.0001,0.0001,0.0065,0.0002,0.0003,0,0.0001,0.0025,0.7817,0.8982,0.8711,0.8834,0.8932,0.8892,0.8793,0.8725,0.8803,0.8751,0.8381,0.8266,0.8527,0.8523
Reverse.mp3,95.7,0.3295305967330932,2473.0328554104053,21.600974902657047,0.1056476667258357,0.691255922,1.2263906002044678,83.16223907470703,30.50995826721192,-14.59673882,25.49974822998047,24.14798355102539,-0.4706,0.0222,11.75,0.028042547,3.97,1.6041,0.05844021,0.027501235,0.1481791719440355,0.024790655,0.005310041,-0.01301277,1.021,mrs_green_apple,TRUE,FALSE,FALSE,3.115,1,0.654,3.933,0.3185858726501465,0.224053144,0.015913134,0.0001,0.0001,0,0.0001,0.0001,0,0.0003,0.0001,0,0,0.0001,0,0.0002,0.0001,0,0.0002,0,0.0043,0.0003,0.0036,0.0019,0.0004,0.0005,0,0,0,0,0,0.0001,0,0.0045,0.0008,0.0001,0,0.0018,0.0038,0.8222,0.8881,0.8718,0.883,0.8794,0.8824,0.8786,0.8746,0.8705,0.8713,0.8399,0.8298,0.8563,0.8333
Tsukito Anemone.mp3,117.45,0.3186046183109283,2484.277419497841,22.63592540952513,0.1181604528369064,0.7280329755353389,1.9816123247146609,83.15618133544922,28.74114227294922,-15.0137167,23.05138397216797,24.07823181152344,-0.3111,0.0173,10.89,0.029216072,3.25,1.2349,0.039062589,-0.193157811,0.001981207,0.068987783,0.002710999,-0.002864635,1.015,mrs_green_apple,TRUE,FALSE,FALSE,2.1,1,0.63,3.07,0.489738256,0.2272897660732269,0.016921356,0.0003,0.0005,0.0001,0.0006,0.0001,0.0001,0.0016,0.0002,0.0001,0,0.0002,0.0003,0.0008,0.0005,0.0003,0.0002,0.0003,0.0014,0.0001,0.0006,0.0003,0.0002,0.0002,0,0,0,0,0.0002,0.0001,0.0002,0.0061,0.0001,0,0,0.0001,0.0013,0.7681,0.9272,0.8882,0.9123,0.9198,0.9241,0.9063,0.8979,0.8995,0.897,0.8609,0.8476,0.8567,0.8781
Doutoku To Sara.mp3,92.29,0.3292163014411926,2483.740041403818,21.79439670338292,0.1237409260454525,0.7327843455396923,11.772523880004885,78.27435302734375,23.597883224487305,-16.27674866,20.90146827697754,38.29808044433594,-0.2596,0.0301,10.74,0.031841371,1.32,1.1532,0.059912781,-0.116433386,0.009923732,0.1054495190009448,0.006599285,-0.011849734,1.047,mrs_green_apple,TRUE,FALSE,FALSE,2.053,1,0.605,3.157,0.4819800853729248,0.2350645363330841,0.021170082,0.0005,0.0012,0.0001,0.0008,0,0,0.0026,0.0001,0.0001,0,0.0001,0.0001,0.0008,0.0005,0,0.0001,0.0002,0.0017,0,0.0007,0.0005,0.0002,0.0003,0,0,0,0,0.0001,0,0.0001,0.0081,0.0001,0.0001,0,0.0001,0.0017,0.7311,0.9243,0.8803,0.9019,0.9123,0.9118,0.8923,0.8842,0.8927,0.8928,0.8644,0.8318,0.8625,0.8811
Lovin'.mp3,123.05,0.3564431667327881,2721.911069,22.33437545818528,0.1189295333441921,0.7382825571380425,12.48535442352295,70.84175872802734,21.64009475708008,2.2034735679626465,15.668596267700195,30.451562881469727,0.6143,0.0124,7.58,0.033167303,2.24,1.2761,0.062612448,-0.089245264,0.03880356,-0.011272363,-0.000323346,-0.007658146,0.93,mrs_green_apple,TRUE,FALSE,FALSE,2.314,1,0.649,4.063,0.4235402345657348,0.258232981,0.019996781,0.0001,0.0002,0,0.0002,0,0,0.0007,0.0001,0,0,0.0001,0,0.0001,0.0001,0,0,0,0.0011,0,0.0003,0.0003,0.0001,0.0002,0,0,0,0,0,0,0,0.0191,0.0001,0.0001,0,0.0001,0.001,0.8109,0.8796,0.8788,0.8719,0.8719,0.8804,0.8748,0.8691,0.8715,0.8746,0.8237,0.8382,0.8556,0.8221
New My Normal.mp3,86.13,0.3389682471752167,2695.249549068198,22.559045988285185,0.1276785170727216,0.7550224023539303,14.30726432800293,77.63571166992188,23.94767951965332,-3.913344622,15.774687767028809,19.77133178710937,-0.1987,0.0314,13.09,0.035082042,1.48,1.1984,-0.056329142,0.004236716,-0.078273568,0.027831869,0.000973553,0.003697431,0.923,mrs_green_apple,TRUE,FALSE,FALSE,2.332,1,0.639,4.08,0.3785432279109955,0.2560801804065704,0.01813134,0.0002,0.0005,0,0.0006,0,0,0.0011,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0,0.0025,0.0001,0.0009,0.0005,0.0002,0.0004,0,0,0,0,0,0,0,0.0179,0.0002,0.0001,0,0.0001,0.0026,0.7241,0.8933,0.874,0.8797,0.8971,0.8852,0.8827,0.8808,0.8777,0.8773,0.8426,0.8219,0.8414,0.8465
Ke-Mo Sah-Bee.mp3,99.38,0.3414101600646972,2696.4244002843134,21.98998508576371,0.1232034443675345,0.7929905760211664,17.945878982543945,66.99600982666016,18.501110076904297,-15.5207634,15.262782096862791,28.78982353210449,-0.0738,0.0206,10.19,0.032358292,1.82,1.2404,0.020271876,0.091431169,-0.063026383,-0.005123104,-0.00323192,0.012913428,0.897,mrs_green_apple,TRUE,FALSE,FALSE,2.482,1,0.651,3.518,0.4892587959766388,0.2328930646181106,0.026073365,0.0001,0.0003,0,0.0004,0.0001,0.0002,0.0008,0.0001,0.0001,0,0.0002,0.0041,0.0002,0.0001,0,0.0001,0.0002,0.0032,0.0001,0.0022,0.0032,0.0051,0.0052,0,0,0,0,0,0,0,0.0054,0.0005,0.0001,0,0.0001,0.0034,0.8129,0.9039,0.8787,0.8904,0.9012,0.8953,0.8882,0.8755,0.8861,0.8805,0.8416,0.8355,0.858,0.8599
Hajimari.mp3,123.05,0.3321177661418915,2712.7352591320146,22.26951065801351,0.1228003453345853,0.7678210476172495,18.16024208068848,66.59316254,21.99155807495117,-13.72083473,15.652174949645996,31.288536071777344,-0.0571,0.0174,6.84,0.033797827,2.98,1.2314,0.1344088394907619,0.041720723,0.087387517,-0.029294382,-0.005762509,-0.012805176,0.924,"mrs_green_apple,_kiyosaku",TRUE,FALSE,FALSE,2.562,1,0.655,3.584,0.5373712778091431,0.2426097095012664,0.021441018,0.0001,0.0002,0,0.0004,0,0,0.0008,0.0001,0,0,0.0001,0,0.0001,0.0001,0,0,0,0.0015,0,0.0006,0.0005,0.0002,0.0003,0,0,0,0,0,0,0,0.0096,0.0009,0.0001,0,0.0001,0.0014,0.8162,0.9065,0.8778,0.89,0.9033,0.907,0.8874,0.8887,0.8926,0.8907,0.8432,0.8364,0.8633,0.8589
Wall Flower.mp3,83.35,0.3289030790328979,2924.6380008667497,21.278777483427312,0.1601635162286559,0.7259444290364603,18.534875869750977,60.271915435791016,24.598875045776367,-9.52136898,20.63511276245117,36.799922943115234,-0.4821,0.0291,15.08,0.059682973,0.79,1.1583,0.054684768,-0.091074144,-0.003113289,0.062115017,0.004275808,-0.007121423,0.948,mrs_green_apple,TRUE,FALSE,FALSE,2.435,1,0.618,3.863,0.4607226252555847,0.1993129104375839,0.030440338,0.0004,0.0011,0.0001,0.0007,0,0,0.0027,0.0001,0.0001,0.0001,0.0002,0.0001,0.0006,0.0006,0,0.0003,0.0001,0.0047,0.0001,0.0024,0.0018,0.0005,0.0008,0,0,0.0001,0,0,0.0001,0,0.0079,0.0001,0.0001,0,0.0001,0.0052,0.7297,0.9032,0.8776,0.8857,0.8954,0.8959,0.8795,0.8775,0.8787,0.882,0.8409,0.8374,0.858,0.8467
Misukasazu.mp3,129.2,0.3639395534992218,2515.9044397703537,21.29168378701333,0.099163024,0.8065639663745775,18.82110977172852,76.19274139404297,22.926176071166992,-9.649512291,15.106781959533691,32.026275634765625,-0.5688,0.0126,8.32,0.028366357,1.31,1.2363,0.077704802,0.079320542,-0.118739097,-0.037871433,-0.01074235,0.015848147,0.897,mrs_green_apple,TRUE,FALSE,FALSE,2.697,1,0.529,3.576,0.6426639556884766,0.161062941,0.01808729,0.0003,0.0006,0,0.0012,0,0,0.0013,0.0001,0,0,0.0001,0,0.0001,0.0001,0,0.0001,0,0.0012,0.0001,0.0006,0.0004,0.0002,0.0003,0,0,0,0,0,0,0,0.0077,0.0002,0.0001,0,0.0001,0.0015,0.7997,0.8873,0.8687,0.896,0.8729,0.8826,0.8844,0.8856,0.8888,0.8731,0.8297,0.832,0.8564,0.849
