filename,year,duration_sec,bpm,key_root,key_mode,key,rms_energy,spectral_centroid,spectral_rolloff,spectral_contrast,spectral_bandwidth,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,lyrical_sentiment,lyrical_sentiment_label,views,yt_video_title,yt_url,theme_loneliness,theme_regret,theme_escapism,theme_dreams_and_fantasy,theme_identity_and_self,theme_love_and_attachment,theme_anxiety_and_dread,theme_defiance_and_rebellion,theme_melancholy_and_resignation,theme_hope_and_yearning,theme_nostalgia_and_memory,theme_alienation_and_disconnect,emotion_sadness,emotion_anger,emotion_fear,emotion_joy,emotion_tenderness,emotion_bitterness,emotion_longing,emotion_numbness,primary_theme,secondary_theme,primary_emotion,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,yt_like_count,yt_comment_count,yt_upload_date,yt_duration_sec,yt_channel,release_year,release_month,release_season,days_since_release,views_per_day,like_ratio,comment_ratio,energy_buildup,key_numeric,key_mode_numeric,artist_canonical,artist.1,Zuttomayo,artist_yorushika,artist_eve,artist_natori
Church in the Forest.mp3,2019,119.65,80.75,D,major,D major,0.177130252,980.9495336,1944.006632,22.13844251000529,1463.7303734034138,0.036035043,0.818421196,-229.7105103,113.7529297,151.70211791992188,49.129356384277344,5.576800823,24.967693328857425,20.40228271484375,14.182411193847656,12.503767013549805,11.975404739379885,15.47309398651123,11.141571044921877,2.2595326900482178,9.550865173339844,1.5817269086837769,8.730492592,3.326476573944092,7.745362758636475,4.638892174,8.255182266235352,4.703676223754883,7.593960762023926,8.043074607849121,8.430673599243164,2.979994297027588,7.888739585876465,0.3873627483844757,0.4545972943305969,0.5261266231536865,0.3582120835781097,0.3869256377220154,0.3274722397327423,0.5065587759017944,0.5790809988975525,0.3339518904685974,0.5194605588912964,0.2904791533946991,0.5510120987892151,-0.179,negative,868462,Church in the Forest,https://www.youtube.com/watch?v=N4OL5QgZ2G4,0.3799246251583099,0.4464494585990906,0.3969006538391113,0.057334729,0.187355638,0.006326632,0.1731483489274978,0.2941642701625824,0.2928986251354217,0.051510449,0.1446314305067062,0.5903955101966858,0.52165395,0.5047605633735657,0.3403207659721374,0.008610767,0.014158729,0.7550053000450134,0.058238629,0.5412572622299194,alienation_and_disconnect,regret,bitterness,0.0344,44.29,0.1832718551158905,0.2768362164497375,0.071282692,0.009217968,2.88,1.135,0.2149006299654794,-0.046352333,0.096456945,-0.083919642,-0.005310176,0.00578047,2693,23,20190827,120,ヨルシカ / n-buna Official,2019,8,2,2441,355.8,0.003101,2.6e-05,0.389,2,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Confession Of Plagiarist.mp3,2020,72.45,143.55,C#,major,C# major,0.07193391,1506.8406046392734,2955.1820236152275,23.67431690534099,1752.2831379440815,0.068886456,0.7076022132411823,-265.4765625,80.35935974121094,121.7620849609375,49.183868408203125,26.317201614379883,32.90290832519531,16.100112915039062,15.604987144470217,2.3956079483032227,12.65222168,-1.446382642,12.59169101715088,-3.581820965,10.418648719787598,-4.24050808,10.14986801147461,-5.484585285,6.869337082,-1.903655291,7.697388648986816,0.5351965427398682,8.406623840332031,0.5413004159927368,7.454838752746582,-2.057147503,7.472465038,0.218770832,0.4397067725658417,0.2291825711727142,0.3868666291236877,0.361022025,0.2754899859428406,0.3779954016208648,0.273112804,0.6595560908317566,0.3006176352500915,0.2143464386463165,0.2217757999897003,-0.179,negative,1085966,Confession Of Plagiarist,https://www.youtube.com/watch?v=7lZNHcJuOXk,0.3799246251583099,0.4464494585990906,0.3969006538391113,0.057334729,0.187355638,0.006326632,0.1731483489274978,0.2941642701625824,0.2928986251354217,0.051510449,0.1446314305067062,0.5903955101966858,0.52165395,0.5047605633735657,0.3403207659721374,0.008610767,0.014158729,0.7550053000450134,0.058238629,0.5412572622299194,alienation_and_disconnect,regret,bitterness,0.0224,25.79,0.060736079,0.093964569,0.061111495,0.018435834,2.97,1.0492,-0.17148101,-0.212281458,-0.052050114,0.1580983935375641,-0.018802149,-0.007617916,3922,24,20200728,72,ヨルシカ / n-buna Official,2020,7,2,2105,515.9,0.003612,2.2e-05,1.006,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Creation.mp3,2021,93.57,161.5,F#,major,F# major,0.060656954,1768.642773117159,3392.590883316532,22.305547883495933,2077.4407120703368,0.077382522,0.8358750137764556,-241.4701538,84.23613739013672,114.88468170166016,28.92056465148925,-2.808106661,22.37369728088379,24.67241096496582,13.560829162597656,11.009157180786133,16.302688598632812,3.861887693405152,9.753123283,-17.50997353,12.863099098205566,-3.969995022,9.978589057922363,-5.978105545,9.149050713,-9.97282505,10.321518898010254,-9.00694561,9.294426918029783,4.726388931274414,11.695918083190918,-0.981023431,8.687674522399902,0.2755770683288574,0.6247632503509521,0.2860828340053558,0.5534886717796326,0.2700379192829132,0.3104046285152435,0.6194064021110535,0.2560549974441528,0.5206883549690247,0.2558527588844299,0.5127730965614319,0.2649048864841461,0.6823,positive,784117,Creation,https://www.youtube.com/watch?v=UiBXhNcineo,0.3830641508102417,0.3902434408664703,0.2060939818620681,0.3051794171333313,0.7518303990364075,0.369087666,0.2396161258220672,0.3670433759689331,0.3257349729537964,0.3942009508609772,0.4436003863811493,0.2168396115303039,0.4829168021678924,0.2117426395416259,0.2002447098493576,0.4014531075954437,0.1776681542396545,0.091930911,0.3052829504013061,0.084304087,identity_and_self,nostalgia_and_memory,sadness,0.0125,30.32,0.053090747,0.070536137,0.058345705,0.010770667,2.86,1.2794,-0.309098949,-0.204802365,-0.044113885,-0.118000764,0.047916051,0.024199165,2711,14,20210125,94,ヨルシカ / n-buna Official,2021,1,0,1924,407.5,0.003457,1.8e-05,1.099,6,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Cremation.mp3,2026,182.68,99.38,C#,minor,C# minor,0.21725218,2073.796998,4810.634713495329,21.36546246329348,2600.863399519581,0.06412508,0.5210019097952763,-121.0504074,97.09015655517578,92.16976165771484,34.31532669067383,20.874441146850582,23.57293510437012,25.33095932006836,16.163288116455078,18.084449768066406,11.72527313232422,16.503358840942383,12.43690586090088,13.004612922668455,11.501423835754396,7.829712867736816,10.771760940551758,1.397091507911682,9.292180061340332,3.000678300857544,9.462346076965332,-4.254831791,9.482337951660156,-2.21426177,8.63031292,-3.254157782,10.007502555847168,0.4017642438411712,0.5766090750694275,0.5864389538764954,0.694987953,0.7949501276016235,0.6045778393745422,0.5598049163818359,0.4663245975971222,0.5103766918182373,0.4009128510951996,0.3284186720848083,0.3705720901489258,0.0782,positive,760261,Cremation,https://www.youtube.com/watch?v=Y0Na3bgkKiI,0.635505199,0.659624457,0.2260780185461044,0.045183759,0.739563525,0.6406359076499939,0.07178618,0.2358115762472152,0.5539276003837585,0.3500324487686157,0.7218412756919861,0.1463310569524765,0.7115311622619629,0.3656265437602997,0.456167459,0.2729440629482269,0.3146030604839325,0.3372581005096435,0.2795334160327911,0.2601544559001922,identity_and_self,nostalgia_and_memory,sadness,0.0157,18.5,0.2121660709381103,0.2352664768695831,0.2043338567018509,0.029825866,5.75,2.217,0.003031815,-0.087137278,-0.020116416,0.078755051,0.012918121,-0.011671341,8504,155,20260303,183,ヨルシカ / n-buna Official,2026,3,1,61,12463.3,0.011186,0.000204,0.963,1,1,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Dance of You.mp3,2019,232.48,92.29,C,major,C major,0.2286915630102157,2156.8113037929465,4723.106923889569,22.70380791686873,2452.5607751797525,0.086643662,0.7401929590631233,-73.68603516,120.54900360107422,96.72689056396484,32.416969299316406,-0.006576607,19.08654022216797,28.968626022338867,15.01842212677002,11.43093967437744,14.05495548248291,3.2697055339813232,12.214824676513672,1.5043033361434937,9.944797516,2.9628517627716064,8.753710746765137,0.730099618,8.630183219909668,3.932751417160034,8.336201667785645,-4.673663139,7.131448745727539,3.518485307693481,8.010578155517578,-2.768312216,7.499978065490723,0.5483736991882324,0.4169065058231354,0.5100616812705994,0.4122765958309173,0.5973671674728394,0.6253153681755066,0.5000594854354858,0.6730028986930847,0.3966811895370483,0.4938797950744629,0.3161369860172272,0.3710144460201263,0.165,positive,3826129,Dance of You,https://www.youtube.com/watch?v=3qTWFjeItaw,0.1103272810578346,0.067546688,0.2986958920955658,0.4021573066711426,0.5868781208992004,0.1051186397671699,0.1322341561317443,0.297571987,0.024516335,0.3470943868160248,0.3559987545013428,0.2392910122871399,0.3104722201824188,0.1819526404142379,0.6001883149147034,0.1254130601882934,0.058560826,0.072834305,0.2363178879022598,0.025154885,identity_and_self,dreams_and_fantasy,fear,0.0318,22.45,0.2123142927885055,0.2485217750072479,0.2252407073974609,0.016113201,3.13,1.3165,0.1228735349779537,0.1285699572247665,-0.000312756,0.063032774,0.010163066,0.002079023,16604,77,20190827,232,ヨルシカ / n-buna Official,2019,8,2,2441,1567.4,0.00434,2e-05,1.061,0,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Darma Grand Prix.mp3,2025,259.87,129.2,A#,minor,A# minor,0.2536419928073883,2873.3417192904026,5724.153378250089,21.835717532576123,2559.3818936895564,0.1564367265680843,0.6329028223053966,-30.26771927,130.3427734,61.36828613,28.95064926147461,-12.45302773,20.763118743896484,26.894346237182617,16.146102905273438,2.239662408828736,14.016737937927246,8.170159339904785,13.734374046325684,0.7403372526168823,9.825586318969728,-1.21163404,10.694738388061523,0.1892028748989105,8.432655334472656,7.510865688323975,9.746242523,-1.344456196,8.523954391479492,2.1518611907958984,8.820003509521484,-3.076888084,8.664751052856445,0.5856671333312988,0.6239643096923828,0.5380529165267944,0.5750651955604553,0.4809573292732239,0.5741218328475952,0.5216939449310303,0.503361166,0.5762571096420288,0.5686065554618835,0.6902350187301636,0.5915953516960144,0.1547,positive,3654461,ヨルシカ / Yorushika - DARMA GRAND PRIX [Audio],https://www.youtube.com/watch?v=0pftsY_onk8,0.5064693689346313,0.710088313,0.808483362,0.179314911,0.5770187377929688,0.4375832080841064,0.3331776559352875,0.7240905165672302,0.5505771636962891,0.167763352,0.270600677,0.6582905054092407,0.8305941224098206,0.4416579902172088,0.53084451,0.033907957,0.023554333,0.4460271298885345,0.4036549925804138,0.4870862960815429,escapism,defiance_and_rebellion,sadness,0.0187,28.22,0.250330776,0.2862656712532043,0.2243452072143554,0.056914587,2.27,1.3638,-0.068739914,0.008478984,-0.013123639,-0.040273383,-0.001543647,-0.00509607,63939,1700,20251118,260,RADWIMPS,2025,11,3,166,22014.8,0.017496,0.000465,0.896,10,1,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Devilishness.mp3,2026,280.22,117.45,C#,major,C# major,0.2452749758958816,2046.3591809030488,4428.158972,21.58279960939313,2326.8308131553813,0.088212747,0.4821171746685012,-70.66439819,86.85063171386719,94.74842834472656,33.296241760253906,4.733003139,27.433544158935547,38.69609451293945,18.093170166015625,5.119603157043457,12.704129219055176,15.573121070861816,14.910636901855469,5.735422134399414,13.028703689575195,2.2012033462524414,10.531044960021973,1.4648534059524536,9.647372245788574,7.204344749450684,9.253829956054688,-0.69114536,8.047513961791992,5.960728645324707,9.354701042175291,-2.533032656,7.690199375152588,0.5402726531028748,0.7289569973945618,0.5338128805160522,0.6659318208694458,0.5124761462211609,0.5875161290168762,0.643533468,0.5672608017921448,0.6229674816131592,0.4605271518230438,0.5363780856132507,0.4694080352783203,-0.3521,negative,1902283,Devilishness,https://www.youtube.com/watch?v=_Zux8YPFWXo,0.8626412153244019,0.4578638076782226,0.7156228423118591,0.1872069686651229,0.483282596,0.034100428,0.2024826109409332,0.6085549592971802,0.5374814867973328,0.069921844,0.1379383951425552,0.8618873357772827,0.4891374409198761,0.3228594958782196,0.5313310027122498,0.008396701,0.020332351,0.3903941512107849,0.295674592,0.6995880007743835,loneliness,alienation_and_disconnect,numbness,0.0169,14.41,0.2541523575782776,0.2556710541248321,0.2260014414787292,0.022219684,5.15,1.8032,-0.118172078,-0.057251093,-0.032515766,-0.01983231,0.015944792,0.000796131,21009,369,20260303,280,ヨルシカ / n-buna Official,2026,3,1,61,31185,0.011044,0.000194,0.889,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
"Early morning, mailbox.mp3",2026,65.28,103.36,G,major,G major,0.026629908,2242.399768059809,4773.375865778917,20.66092178663791,2473.935492914847,0.086453217,0.7237988700541798,-339.34552,92.91196442,84.93246459960938,42.17829513549805,15.31951141357422,24.991918563842773,22.59511947631836,14.77631950378418,10.038716316223145,13.15513515472412,16.494352340698242,9.96733284,6.001863479614258,9.675086975097656,7.855574131011963,7.845954895019531,2.013379573822021,9.132526397705078,2.269493818283081,8.477355957,-0.939433157,8.350026131,-1.484469414,8.242902755737305,-4.101421356,8.168053627,0.3763494193553924,0.4391597211360931,0.4663203060626983,0.4216468036174774,0.485107422,0.5948336720466614,0.491137832,0.7111865282058716,0.4397654235363006,0.4262818098068237,0.3467075228691101,0.3476375341415405,0.2774,positive,509919,"Early morning, mailbox",https://www.youtube.com/watch?v=vdlc-44hjc4,0.8396024703979492,0.6340115070343018,0.7974385023117065,0.3469458818435669,0.8785228729248047,0.4367421865463257,0.4310752153396606,0.4717099070549011,0.6621140837669373,0.8295265436172485,0.5254905819892883,0.7627334594726562,0.8106288909912109,0.6479653120040894,0.626695454,0.5155589580535889,0.4451375603675842,0.445431501,0.7073794007301331,0.3626023232936859,identity_and_self,loneliness,sadness,0.0411,29.8,0.020878477,0.031501215,0.027509091,0.044562269,3.2,1.2982,0.052954706,0.1183842108758558,-0.014631579,0.005728379,0.004084378,-0.04280653,4509,82,20260303,65,ヨルシカ / n-buna Official,2026,3,1,61,8359.3,0.008843,0.000161,1.318,7,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Eat The Wind.mp3,2021,265.95,117.45,D#,major,D# major,0.1311637610197067,2086.7341006608995,4503.029115016452,23.13393513208413,2436.0632826680207,0.076040447,0.5213948423002852,-189.1675415,116.6415557861328,89.51328278,35.35284805297852,9.698458671569824,24.89210700988769,30.551477432250977,19.40348243713379,13.941373825073242,13.47272491455078,6.969128608703613,13.03782081604004,2.410709857940674,11.199029922485352,3.6942293643951416,11.847111701965332,1.0105851888656616,10.057487487792969,2.332214832305908,9.684381484985352,-3.201770306,9.142605781555176,-1.122894406,8.651904106140137,-5.174324512,8.022827148,0.5079349279403687,0.406849593,0.4408468306064605,0.5284904837608337,0.3998467028141022,0.4448981881141662,0.4224215447902679,0.5346627831459045,0.52742815,0.5051140785217285,0.670627773,0.4231084585189819,-0.0327,negative,17300143,ヨルシカ - 風を食む（OFFICIAL VIDEO）,https://www.youtube.com/watch?v=GVrRXhS0mLs,0.5264645218849182,0.438785195,0.3960681557655334,0.4587124288082123,0.5297499895095825,0.3340460956096649,0.3390612602233886,0.4169153869152069,0.3841609954833984,0.6102938055992126,0.4595611989498138,0.346264899,0.5217148661613464,0.5344302654266357,0.2488591969013214,0.3052246868610382,0.3658531010150909,0.3275607526302337,0.3553273677825928,0.32675463,hope_and_yearning,identity_and_self,anger,0.0416,40.66,0.1187628060579299,0.1317502111196518,0.1429782658815384,0.017638344,4.24,1.8345,-0.112291103,0.1107259692036735,0.065657286,-0.030296942,0.023068728,0.001548351,183450,5200,20201112,286,ヨルシカ / n-buna Official,2020,11,3,1998,8658.7,0.010604,0.000301,1.204,3,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Escape.mp3,2020,287.45,103.36,D,major,D major,0.2084447741508484,1865.630380805007,4318.593466023829,22.36834088236706,2441.8197121615726,0.057739534,0.7275009766550445,-148.1531372,103.50404357910156,94.81319427490234,36.63978195,22.95842170715332,21.105432510375977,32.988609313964844,17.355815887451172,16.685453414916992,12.922334671020508,16.560749053955078,11.702075004577637,7.093493938446045,10.903486251831056,8.289984703063965,10.674444198608398,3.4037320613861084,9.123654366,7.163704872131348,8.727673530578613,0.8302103281021118,7.785639286,3.5789268016815186,7.782448291778564,-3.25589776,8.339575768,0.4188264012336731,0.4767307043075561,0.526857853,0.4364378154277801,0.5196787118911743,0.429878831,0.5359396934509277,0.529904306,0.4470608830451965,0.5189885497093201,0.3817930221557617,0.4697176218032837,0.6037,positive,3764192,Escape,https://www.youtube.com/watch?v=LiStvz5SWMc,0.7575253844261169,0.5681762099266052,0.8055557608604431,0.5431056022644043,0.7354516386985779,0.2265268713235855,0.4167966246604919,0.7232117652893066,0.6880494356155396,0.6680145263671875,0.902475357,0.79684633,0.6306849122047424,0.4007493257522583,0.2853719592094421,0.310485303,0.4888934791088104,0.368178517,0.5297499895095825,0.5021972060203552,nostalgia_and_memory,escapism,sadness,0.0401,27.35,0.2064749747514724,0.211851493,0.2070085704326629,0.011902343,3.27,1.461,0.095887148,-0.050414527,0.029022555,-0.03271553,-0.004631708,0.001973979,20963,139,20200728,287,ヨルシカ / n-buna Official,2020,7,2,2105,1788.2,0.005569,3.7e-05,1.003,2,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
"Evening calm,Somewhere,Fireworks.mp3",2019,198.53,112.35,C#,major,C# major,0.2850699722766876,2523.7818966328846,5406.110716217401,21.93234624988537,2600.106326017002,0.1090512303020114,0.7172930294033294,-11.98668671,83.78057098388672,82.51785278320312,23.88098717,-1.260732293,18.887741088867188,31.929101943969727,13.82334327697754,2.5176353454589844,9.777482986450195,4.994037628173828,11.89496898651123,1.8596036434173584,8.655620574951172,-0.669454992,9.84943676,-1.486527085,7.382801532745361,1.612212300300598,7.956585884094238,-4.40066576,7.314897537231445,-1.175481558,6.850738048553467,-3.015955687,7.485036849975586,0.4485268890857696,0.5858138799667358,0.4412682950496673,0.5706239342689514,0.4866707921028137,0.6261187195777893,0.6530603170394897,0.5385184288024902,0.658972442,0.4550596177577972,0.5356178283691406,0.409870297,-0.1925,negative,8755203,"Evening calm,Somewhere,Fireworks",https://www.youtube.com/watch?v=wpkgN3Ny_P0,0.7035749554634094,0.7447491884231567,0.6886909604072571,0.4760315418243408,0.6343734860420227,0.1515921205282211,0.3793209493160248,0.4531408250331878,0.3664338588714599,0.2802222669124603,0.9336126446723938,0.6497730612754822,0.7471550703048706,0.5563393235206604,0.4866974949836731,0.034132607,0.08678674,0.3432316482067108,0.3644081354141235,0.377081811,nostalgia_and_memory,regret,sadness,0.0281,15.12,0.2579602599143982,0.2927486002445221,0.3044942021369934,0.027329281,2.36,1.2857,-0.142284522,-0.051568792,-0.037210566,-0.003422485,0.000168873,-0.004368594,36660,187,20190827,199,ヨルシカ / n-buna Official,2019,8,2,2441,3586.7,0.004187,2.1e-05,1.18,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Flower And Badger Game.mp3,2020,332.37,123.05,C#,major,C# major,0.296148807,2202.672433729739,4931.696186392115,22.351185413833107,2519.3203872654285,0.082956921,0.657869375,-40.57141113,93.74927520751952,96.88648986816406,32.40996170043945,5.287621498,19.45009422302246,26.649389266967773,14.28450870513916,6.052351474761963,11.04425811767578,7.664849281311035,11.368134498596191,4.225024700164795,9.130078315734863,2.262679338,9.390928268432615,0.1417995989322662,7.065127849578857,3.545859098434448,8.033096313476562,-2.781494617,7.998836994171143,5.126872539520264,7.692772865,-3.369416475,8.302155494689941,0.5224674940109253,0.7057692408561707,0.545215368,0.591689408,0.4684282541275024,0.5677722692489624,0.5537072420120239,0.4736106693744659,0.5914061665534973,0.4366401135921478,0.5030445456504822,0.3157256245613098,-0.3125,negative,9062367,Flower And Badger Game,https://www.youtube.com/watch?v=3XIORoa0v0k,0.6836307644844055,0.6074303388595581,0.7540104985237122,0.564578652,0.6645402908325195,0.6545636057853699,0.5382552146911621,0.635448694,0.6319350600242615,0.6370307803153992,0.6868953704833984,0.7018153071403503,0.6598436832427979,0.5217148661613464,0.4157288074493408,0.5457699298858643,0.6921219825744629,0.4373428523540497,0.612193763,0.6739432215690613,escapism,alienation_and_disconnect,tenderness,0.0173,19,0.3108538687229156,0.3031258285045624,0.2744756937026977,0.01789932,3.16,1.2825,-0.145809772,-0.024361534,-0.080601641,-0.000129093,0.011030818,-0.002554713,34773,142,20200728,332,ヨルシカ / n-buna Official,2020,7,2,2105,4305.2,0.003837,1.6e-05,0.883,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Forget it.mp3,2026,217.68,78.3,C,major,C major,0.2134751677513122,1814.144299,3731.902781,23.232658789260498,2120.022601648136,0.076091094,0.6126349953274763,-132.1708069,99.69393920898438,112.37293243408205,47.25276565551758,2.751096725463867,25.056039810180664,21.34058762,19.30627441,5.058390140533447,16.835420608520508,6.3711347579956055,15.055696487426758,5.045241355895996,12.23190689086914,-0.912075639,11.125072479248049,0.098725602,9.676520347595217,3.812619209289551,9.729288101196287,0.6088308095932007,8.862654685974121,-0.523646295,8.535609245300293,-3.900746584,8.669451713562012,0.595393717,0.4594971835613251,0.5269973874092102,0.4547682702541351,0.542042077,0.4678479731082916,0.380269855,0.5673037767410278,0.3777183592319488,0.4361567795276642,0.3419412970542907,0.3497651517391205,0.1313,positive,32349579,ヨルシカ - 忘れてください（OFFICIAL VIDEO）,https://www.youtube.com/watch?v=J_DE2d1F9wU,0.2396161407232284,0.3377493917942047,0.3727334439754486,0.2280114293098449,0.2572283148765564,0.5380124449729919,0.1552384942770004,0.160463274,0.3988746702671051,0.1909219473600387,0.6479653120040894,0.1127831935882568,0.3257350027561188,0.1384472399950027,0.071396716,0.268054336,0.2517339289188385,0.090795942,0.3198114037513733,0.4914558827877044,nostalgia_and_memory,love_and_attachment,numbness,0.0221,25.65,0.1778081655502319,0.2006836980581283,0.261933684,0.015626371,3.06,1.6525,0.1113310618346867,0.1435357254055808,0.046868321,0.112921002,0.018559198,-0.00277589,284152,6100,20240718,227,ヨルシカ / n-buna Official,2024,7,2,654,49464.2,0.008784,0.000189,1.473,0,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Ghost In A Flower.mp3,2020,241.23,89.1,E,major,E major,0.2212986797094345,2072.9268414927847,4457.933710215582,23.32089852130226,2338.1778859792435,0.082014048,0.8280822668343484,-116.9969711,147.59185791015625,96.00664520263672,34.75395965576172,2.7383265495300293,20.065746307373047,30.09799194335937,19.07994842529297,5.665593624,11.73801040649414,3.986726760864258,12.460909843444824,3.076611518859864,10.334218978881836,-0.155236304,12.809868812561035,3.0222299098968506,8.756434440612793,1.473053812980652,8.079242706298828,-5.730575085,9.230603218078612,3.578542709350586,8.293749809265137,-6.94874239,8.864227294921875,0.3474317491054535,0.4408426284790039,0.3358227908611297,0.3711064755916595,0.6143714189529419,0.3027288615703583,0.4237081706523895,0.3007943034172058,0.3823195397853851,0.3983989655971527,0.273553193,0.554108202,-0.3675,negative,160785429,ヨルシカ - 花に亡霊（OFFICIAL VIDEO）,https://www.youtube.com/watch?v=9lVPAWLWtWc,0.4583486914634704,0.6295468807220459,0.6366920471191406,0.3462096750736236,0.6429930329322815,0.298491359,0.4802348911762237,0.5469801425933838,0.525368869,0.4327824413776397,0.5395897626876831,0.5815407633781433,0.4698851406574249,0.4879173636436462,0.4089847505092621,0.5416513085365295,0.5709295272827148,0.3852590024471283,0.5032958388328552,0.586226761,identity_and_self,escapism,numbness,0.0342,33.35,0.2213052213191986,0.2573176622390747,0.1852731555700302,0.016378736,2.71,1.2692,0.1234396733181125,-0.212999312,0.056795799,0.1234980256684453,0.00725278,-0.018317473,1305709,37000,20200422,242,ヨルシカ / n-buna Official,2020,4,1,2202,73017.9,0.008121,0.00023,0.837,4,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Groan.mp3,2026,197.74,99.38,D#,major,D# major,0.2016604095697403,2139.502785778656,4556.957789932187,23.412560243992694,2379.1196406152026,0.088210393,0.6630759827817547,-102.2031021,108.47056579589844,95.23852539,37.0501709,3.426918268203736,20.80682182312012,26.14319610595703,15.778314590454102,7.951776504516602,11.290739059448242,7.250551223754883,12.442378997802734,2.8840436935424805,11.586997985839844,0.2766316831111908,10.325481414794922,0.6509428024291992,9.752902985,5.488184928894043,9.335863113,-3.811620951,10.01087474822998,1.232502579689026,8.68987751,-4.387620449,7.795087814331055,0.4773658215999603,0.3865269422531128,0.4866069555282593,0.6078852415084839,0.4598472118377685,0.5450806021690369,0.4043256044387817,0.5788485407829285,0.5114392042160034,0.4097772240638733,0.6170533895492554,0.3540253937244415,-0.17,negative,1044049,Groan,https://www.youtube.com/watch?v=k7PaxegnNnw,0.3698803782463074,0.12158142,0.2526893317699432,0.073629633,0.3154129981994629,0.038466189,0.1497177630662918,0.1848410665988922,0.029958116,0.062817954,0.119100422,0.2098742723464965,0.17196317,0.2268692702054977,0.2114778757095337,0.049222112,0.019966034,0.1693715304136276,0.1017678529024124,0.4517043828964233,loneliness,identity_and_self,numbness,0.0198,16.92,0.1557817906141281,0.2055061310529709,0.2436637133359909,0.02297391,4.74,1.6579,-0.106943871,0.1474793728465383,0.060033006,-0.050516146,0.014303987,-0.01779448,12002,187,20260303,198,ヨルシカ / n-buna Official,2026,3,1,61,17115.6,0.011496,0.000179,1.564,3,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Hitchcock (Re-Recording).mp3,2026,225.14,172.27,C#,major,C# major,0.2452113032341003,2406.711298244537,5243.499285680333,22.54781318311632,2593.3037123249774,0.098886546,0.6760046821427329,-44.67463684,101.17539978027344,84.50939178466797,28.46216965,1.7303025722503662,19.18705940246582,22.56252861022949,13.620019912719728,5.426563739776611,11.159732818603516,5.895785331726074,13.255802154541016,1.491667628288269,9.585474967956545,0.7039622664451599,10.304804801940918,1.0646623373031616,7.956135272979736,5.072967052459717,8.429605484008789,-4.241316795,7.901301860809326,2.555109977722168,7.798274040222168,-3.719332457,8.217472076416016,0.464589924,0.5914820432662964,0.4038353860378265,0.5302667021751404,0.3920203745365143,0.6007119417190552,0.5992895364761353,0.5421854257583618,0.685977578,0.4835251867771148,0.542068362,0.3949777781963348,0.0636,positive,1103063,Hitchcock (Re-Recording),https://www.youtube.com/watch?v=x0LWO9sn8SA,0.4866974949836731,0.4060374200344085,0.7599276304244995,0.3322020471096039,0.5999540090560913,0.1262287497520446,0.1149633526802063,0.3390065431594848,0.4178653061389923,0.2448140978813171,0.5515133142471313,0.556037962,0.6170511841773987,0.170611635,0.3325271308422088,0.094510429,0.2436874359846115,0.063714996,0.2975082099437713,0.3067541718482971,escapism,identity_and_self,sadness,0.0136,15.95,0.2190377116203308,0.2660419344902038,0.2505525350570678,0.034312848,3.11,1.3564,-0.15217307,-0.019942767,-0.071811755,0.010072605,-0.003150601,-0.005225166,15179,390,20260303,225,ヨルシカ / n-buna Official,2026,3,1,61,18083,0.013761,0.000354,1.144,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
