filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,tempo_stability,dynamic_range_db,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,EVE
Aijou To Hokosaki.mp3,235.07,95.7,0.346747875,2660.3365125710984,22.01631687891288,0.1374983408855195,0.7239607558860391,21.25780678,70.33757781982422,24.64323616027832,-16.95228767,19.710405349731445,36.70466995239258,0.0432,10.17,0.035662159,1.06,1.2955,-0.056273132,-0.06036769,0.001601994,-0.076745842,0.004893903,0.003114262,0.998,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
familie.mp3,222.71,95.7,0.3125268220901489,2705.901237601553,22.02749452227064,0.1033412242949854,0.7823644403271862,-13.65519905,73.25151824951172,26.73596191,10.595022201538086,15.656938552856444,26.711748123168945,0.0333,19.84,0.033864278,3.02,1.4032,0.038351418,-0.071481524,-0.044353771,-0.020452352,0.005780499,0.006194405,1.199,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
I’m invincible.mp3,256.36,95.7,0.3270174562931061,2567.549314780939,21.920285953957144,0.1217922738967258,0.7514486616315155,4.675798416137695,76.52717590332031,22.232759475708008,-10.76544285,17.27513885498047,21.561260223388672,0.0287,10.21,0.033171039,2.46,1.2863,0.040034902,-0.089749919,0.003111139,0.085342273,-0.007144231,0.003552634,1.086,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Reverse.mp3,249.35,95.7,0.3295305967330932,2473.0328554104053,21.600974902657047,0.1056476667258357,0.691255922,1.2263906002044678,83.16223907470703,30.50995826721192,-14.59673882,25.49974822998047,24.14798355102539,0.0222,11.75,0.028042547,3.97,1.6041,0.05844021,0.027501235,0.1481791719440355,0.024790655,0.005310041,-0.01301277,1.021,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Simple.mp3,222.71,95.7,0.342334896,2666.8476628372937,21.63674161418838,0.1324779520042744,0.7452184188014108,32.12396240234375,71.82028198242188,19.51020812988281,-16.96944809,17.700361251831055,28.524072647094727,0.0308,6.87,0.03705015,1.43,1.2137,-0.077063848,0.073196233,0.061978535,-0.018978471,0.000895781,-0.003063366,0.986,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Stardom.mp3,231.71,95.7,0.3530284762382507,2849.346429511777,21.35116448036316,0.1386318984711644,0.6058816066464776,34.13990402,67.05741882324219,23.341890335083008,-8.969905853,15.630107879638672,27.95838165283203,0.0278,10.92,0.054761216,1.77,1.2393,-0.006238606,-0.107475327,0.037398116,-0.016943844,-0.010908677,0.001975087,1.085,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Start.mp3,211.43,95.7,0.340279222,2794.807473385086,22.03986125547518,0.1507172897677355,0.7156131191963299,33.47071838378906,72.96187591552734,30.99407958984375,-12.10066128,17.108400344848633,24.800195693969727,0.0221,11.86,0.048373479,1.59,1.23,-0.013490977,-0.082504172,0.064035023,-0.026294957,-0.006613696,0.005570599,0.91,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Bremen.mp3,272.75,95.7,0.22065740823745728,2192.3723465643147,22.95408676416122,0.09302267,0.597653002,-88.12738037,90.66978454589844,36.932437896728516,-1.398714662,22.18084144592285,32.71675109863281,0.0206,18.94,0.02188999,3.85,1.6759,0.096514164,-0.073704826,-0.047713449,-0.026094408,-0.000911548,-0.002200352,1.18,yorushika,FALSE,FALSE,TRUE,FALSE
Moonbath.mp3,251.03,95.7,0.1543678492307663,1815.5955111463231,24.19021321111192,0.070457345,0.7814605743602762,-181.2220459,91.60310363769531,35.993595123291016,14.444719314575195,28.429861068725586,34.64390945,0.0308,31.45,0.02584628,3.65,1.4774,0.028889373247173784,-0.260548255,0.010554859181402993,0.042962957434866174,0.013514455960836162,-0.001826505,1.027,yorushika,FALSE,FALSE,TRUE,FALSE
Prostitution.mp3,217.73,95.7,0.3194423317909241,2318.378420550582,21.755393485362845,0.094430792,0.7455415581464031,-16.89983559,89.75048828,30.38172721862793,1.1321253776550293,19.080612182617188,32.255435943603516,0.0198,19.49,0.023824315518140793,3,1.2797,0.10025201821190162,0.032990525,-0.0128769,0.05475678,0.011105347781740736,-0.0029513,0.923,yorushika,FALSE,FALSE,TRUE,FALSE
Replicant.mp3,217.05,95.7,0.327263743,2308.036589798246,21.793673213734742,0.096464328,0.6742976172431377,-0.253602028,90.19699096679688,22.55047607421875,-3.323880911,20.311222076416016,32.64971160888672,0.0136,11.3,0.021132348105311394,2.98,1.2936,0.009987413,0.1305950221072515,-0.029637535,0.04551639,0.001710655,0.008329574,1.108,yorushika,FALSE,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『不死身の訓練』 (ZUTOMAYO - Learning How Not to Break)（Audio Track）.mp3,168.01,99.38,0.3025494217872619,2376.777884857036,22.09172781170949,0.1022155660499585,0.5799501241806739,-20.52034569,88.21789551,25.778255462646484,-0.232934892,16.425575256347656,22.83400535583496,0.0216,11.12,0.021888865,4.84,1.4867,-0.035088953,0.044450239,0.000534071,0.1289264534773125,-0.013284928,0.003129073,0.996,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『繰り返す収穫』 (ZUTOMAYO - Crop)（Audio Track）.mp3,234.05,99.38,0.2172323614358902,2632.339141499955,22.46101332040403,0.1126486642020089,0.7260878233867073,-64.96556854,70.18258666992188,30.502620697021484,7.950688839,18.932178497314453,33.268497467041016,0.0168,18.11,0.039911538,2.74,1.3367,-0.013975861,-0.132681234,0.056344113,-0.006779254,-0.000886933,0.002805027,1.217,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『虚仮にしてくれ』 (ZUTOMAYO - KOKE)（Audio Track）.mp3,258.87,99.38,0.258810431,1668.7015294081443,22.49791878155752,0.071501692,0.7754057783639111,-70.61938477,119.25446319580078,28.64795684814453,-2.764054298,22.92315101623535,30.84200668334961,0.0283,15.58,0.01543169,3.32,1.3051,0.1376802680148716,0.1152850405518129,0.012446206,0.094193028,-0.00968489,-0.022698229,1.152,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
A Priori.mp3,202.87,99.38,0.3568406403064728,2535.235698959749,21.75278334725952,0.1205779725413471,0.686110989,29.75551986694336,79.77062988,20.36115455627441,-21.54020882,24.08971596,36.12846374511719,0.0175,8.15,0.027188301,0.39,1.2639,0.035241562,0.067690668,-0.00430633,-0.043981186,0.007880016,-0.00110973,1,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Anatani.mp3,208.79,99.38,0.3281663656234741,2703.451046550714,22.291979703366096,0.1189828241422931,0.7984715632864665,1.1785380840301514,72.25228881835938,27.29705810546875,-3.526436329,19.891855239868164,26.93866729736328,0.0315,12.22,0.036572784,2.68,1.1961,0.1165644876358869,0.029665285,0.052231165,-0.01856467,-0.005969894,-0.008693942,1.032,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Feeling.mp3,144.13,99.38,0.2748816311359405,2311.779585423048,22.69307368820604,0.094929725,0.7289145211146701,-59.7670784,86.00962829589844,35.22651290893555,4.519850730895996,27.37320137023925,15.431758880615234,0.0263,36.43,0.044666156,2.25,1.4772,-0.148315654,-0.055799369,-0.096019079,0.03395837,-0.000622039,-0.018840633,0.886,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Folktale.mp3,267.65,99.38,0.3020178973674774,2205.2540760275488,22.75883222251356,0.089405072,0.7515746117828025,-28.48721504,96.50840759277344,36.92319107055664,-3.962520838,23.35405921936035,23.50751686096192,0.0153,13.98,0.021340007,3.51,1.4678,0.1943653395480966,-0.044486609,0.008300105,-0.134858353,-0.021028276,0.012989838,1.058,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Gahoujin.mp3,200.45,99.38,0.3230583667755127,2932.1029710040675,21.772601803365816,0.1649671749210877,0.6998402951585792,27.23583030700684,60.63557052612305,25.80331420898437,-14.16767502,17.629444122314453,30.44535446166992,0.0314,10.26,0.057030614,1.69,1.2291,0.023473636,0.1323961255905462,-0.060338607,0.022796854,-0.004751119,0.01237779,0.974,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Ke-Mo Sah-Bee.mp3,200.21,99.38,0.3414101600646972,2696.4244002843134,21.98998508576371,0.1232034443675345,0.7929905760211664,17.945878982543945,66.99600982666016,18.501110076904297,-15.5207634,15.262782096862791,28.78982353210449,0.0206,10.19,0.032358292,1.82,1.2404,0.020271876,0.091431169,-0.063026383,-0.005123104,-0.00323192,0.012913428,0.897,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Loneliness.mp3,229.29,99.38,0.3257092833518982,2483.565805833773,21.50518807375744,0.1047787282436708,0.8164160782039435,-2.148454189,76.96946716308594,31.19528007507324,-10.3447485,16.46026039123535,35.72748947143555,0.0138,12.99,0.047759172,2.32,1.2577,0.021638695,-0.023689116,0.093836308,-0.001970366,0.008638712,0.024462653,1.095,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Mrs. GREEN APPLE「フロリジナル」Official Music Video.mp3,287.42,99.38,0.2821874618530273,2653.0676478000955,22.22052178569317,0.1108941980243759,0.6910659808994266,-38.00261688,72.31772614,38.29819488525391,4.937589645385742,20.76764488220215,28.31550979614257,0.019,15.03,0.048441872,2.7,1.442,0.1122149197343038,-0.030277526,-0.010422168,-0.099860219,-0.001568118,0.01012391,1.288,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Naniwo Naniwo.mp3,212.49,99.38,0.3736906051635742,2784.318123101621,21.438514662106524,0.1464572719760708,0.7824120364865272,39.486114501953125,66.16741943359375,24.63991355895996,-19.58605194,21.394285202026367,35.79164123535156,0.0291,6.61,0.041154776,0.81,1.241,-0.080644079,-0.031017203,-0.07253075,-0.021155752,0.004458165,-0.002465677,1.07,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Public.mp3,222.83,99.38,0.3321996629238128,2805.9690321841326,22.098935820046155,0.1361299327752162,0.7776023936333731,28.52346992492676,68.52094268798828,24.54132843017578,-13.50180626,18.545597076416016,28.4267807,0.0264,8.12,0.040666744,1.96,1.1978,-0.099168069,0.024919975,-0.0019718,0.030040853,-0.004111303,0.014414939,0.934,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Become a cloud.mp3,246.83,99.38,0.24310609698295593,1453.327195879652,22.21219435993897,0.044076213,0.6756538541195144,-113.7473221,125.08985137939453,34.28174973,12.869271278381348,21.636016845703125,29.951744079589844,0.0208,12.24,0.006292354,5.73,2.1158,-0.078634673,0.027516684928555957,-0.035670167,0.030269338,-0.005387537,0.017111572109977484,0.946,yorushika,FALSE,FALSE,TRUE,FALSE
Cremation.mp3,182.68,99.38,0.21725217998027802,2073.796998,21.36546246329348,0.06412508,0.5210019097952763,-121.0504074,92.16976165771484,34.31532669067383,20.874441146850586,23.572935104370117,25.33095932006836,0.0157,18.5,0.029825866222381592,5.75,2.217,0.003031815,-0.087137278,-0.020116416,0.078755051,0.012918121,-0.011671341,0.963,yorushika,FALSE,FALSE,TRUE,FALSE
Groan.mp3,197.74,99.38,0.2016604095697403,2139.502785778656,23.412560243992694,0.088210393,0.6630759827817547,-102.2031021,95.23852539,37.0501709,3.4269182682037354,20.806821823120117,26.14319610595703,0.0198,16.92,0.022973909974098206,4.74,1.6579,-0.106943871,0.14747937284653834,0.060033006,-0.050516146,0.014303987234313658,-0.01779448,1.564,yorushika,FALSE,FALSE,TRUE,FALSE
Hole In The Heart.mp3,264.51,99.38,0.27495014667510986,2103.6720992158857,22.769377323319336,0.087123785,0.738843048,-39.12440109,95.78926086425781,24.858163833618164,-1.291974545,17.41616439819336,37.272769927978516,0.0215,17.47,0.019303971901535988,3.05,1.1879,-0.123851696,-0.131794567,-0.007445489,-0.073930443,0.011947633482501498,0.00654109,1.001,yorushika,FALSE,FALSE,TRUE,FALSE
Martian.mp3,232.53,99.38,0.24911831319332123,1957.3781647948986,22.72609442649795,0.08025847,0.5888107048626318,-82.60041809,100.20196533203125,32.688026428222656,-0.327482402,21.919944763183594,40.064247131347656,0.0295,19.31,0.012687630951404572,3.23,1.6883,0.018370252976815868,-0.125142547,0.024469447779295755,0.034212976,0.005595634,-0.008520502,1.182,yorushika,FALSE,FALSE,TRUE,FALSE
Matasaburo.mp3,229.36,99.38,0.2771579623222351,2622.138888861705,21.938383610640102,0.12302907977323345,0.6687077617027102,-13.64706135,74.76412963867188,26.47719383239746,-4.905507565,16.757930755615234,31.44163703918457,0.0171,16.13,0.040871500968933105,2.39,1.3078,0.13062797821972913,0.029846484,0.035700247,0.012701110398388544,0.000176844,-0.011875826,1.305,yorushika,FALSE,FALSE,TRUE,FALSE
Paddle.mp3,238.04,99.38,0.16373927891254425,2064.3984663680235,23.688133738558456,0.075908302,0.6963254775911412,-146.7880707,91.44361114501953,33.24331283569336,11.16769027709961,19.526893615722656,27.569059371948242,0.0258,25.65,0.016117446,3.68,1.5674,-0.18504641,0.16186280267696843,0.14695866996716012,0.010054893968887523,0.026431092,0.032269594650673354,1.465,yorushika,FALSE,FALSE,TRUE,FALSE
Plagiarism.mp3,239.12,99.38,0.2620798349380493,2357.5057823946845,22.743286623831775,0.099489284,0.6171343628256315,-41.87367249,87.06742095947266,27.917203903198242,-5.846956253,20.89620590209961,29.68328285217285,0.0168,21.27,0.02182593,2.2,1.4321,-0.153841403,-0.062937397,-0.066978147,0.031654271,0.00108579,-0.006599911,1.208,yorushika,FALSE,FALSE,TRUE,FALSE
Rain with Cappuccino.mp3,269.61,99.38,0.23827148973941803,2079.661597450637,22.464899894632904,0.087845253,0.6969867178971008,-49.52322388,102.25078582763672,33.67877197265625,-6.211970806,21.685428619384766,35.33660125732422,0.0254,14.64,0.016241096,2.16,1.343,-0.091303277,-0.106768865,0.016345940014371323,-0.056839247,-0.003227333,0.005523446,1.035,yorushika,FALSE,FALSE,TRUE,FALSE
Rubato.mp3,229.6,99.38,0.24021662771701813,2300.470660459261,22.244504883398182,0.083395257,0.6264520641412324,-75.83927155,89.55520629882812,31.815196990966797,19.91982650756836,20.86587905883789,28.95665740966797,0.0353,20.25,0.01728075,3.44,1.6484,-0.053541082,0.075886569,0.019704966,-0.039014623,-0.001681701,0.016094605,1.04,yorushika,FALSE,FALSE,TRUE,FALSE
Shura.mp3,233.1,99.38,0.2536945641040802,1972.0836592696735,22.013905974073246,0.080153417,0.5098443766390768,-68.55254364,105.33820343017578,38.53915023803711,-1.326818228,21.782011032104492,26.14179039001465,0.0189,15.59,0.015075397677719593,5.22,1.854,-0.056156866,-0.085402392,0.050750892397238186,-0.032632732,-0.006700366,0.019455869842753642,1.104,yorushika,FALSE,FALSE,TRUE,FALSE
Thoughtcrime.mp3,251.27,99.38,0.2765188217163086,2344.1825006348263,22.83271321444826,0.095355932,0.6808117838206929,-45.27115631,82.92860412597656,26.71177101135254,4.3263349533081055,19.116710662841797,32.788333892822266,0.0171,19.35,0.019649401307106018,3.05,1.3295,0.041295042,0.16907987885766854,-0.087017651,0.012051953355003777,-0.015418882,0.010246724373258187,0.825,yorushika,FALSE,FALSE,TRUE,FALSE
Walk.mp3,206.79,99.38,0.2545449435710907,2502.6827935058195,22.606962837727437,0.097874787,0.6964640706392586,-33.80395126,81.95976257324219,23.90405846,3.706923723220825,18.054758071899414,30.849672317504883,0.0118,17.08,0.025911793112754822,3.17,1.2537,0.17341747638285476,-0.030114334,-0.026098394,-0.076157574,-0.018610576,0.011337038917848584,0.733,yorushika,FALSE,FALSE,TRUE,FALSE
Summer Slack.mp3,236.13,103.36,0.2301863729953766,2132.2049954826543,22.988874827448058,0.097614288,0.676702948,-82.93731689,100.90389251708984,35.3034668,2.1489529609680176,20.83161163330078,23.179956436157227,0.0223,21.23,0.017045505,4.35,1.555,0.1319150125866537,0.1024843517424901,0.000529153,0.026934347,0.003358385,0.009803495,1.014,zutomayo,FALSE,TRUE,FALSE,FALSE
Conflict.mp3,284.52,103.36,0.3502513170242309,2789.8288267799803,21.75175127480488,0.144737377,0.7782215518891552,39.80756378173828,70.60379028320312,20.33194351196289,-8.99669075,16.767972946166992,29.72942543029785,0.0298,8.06,0.042704515,2.26,1.163,0.043929841,-0.139579952,0.037016108,0.088509214,-0.005598972,-0.015323347,1.05,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
GOOD DAY.mp3,257.07,103.36,0.319618821,2800.7672717653763,22.11757736024944,0.1199136634782559,0.7121444336977979,8.091199875,72.32117462158203,23.599342346191406,6.320682048797607,18.837345123291016,22.327856063842773,0.0182,14.79,0.040190268,2.09,1.338,0.091586911,-0.063230199,-0.00770405,-0.026063734,0.006949253,0.00501624,1.015,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Kimiwo Shiranai.mp3,247.77,103.36,0.2868422865867615,2589.425217653968,22.36350151385552,0.1041355971353434,0.8223872715517693,-25.09548569,74.6200943,30.63894844055176,-1.834180951,14.063434600830078,27.75101661682129,0.0369,15.62,0.040913254,1.98,1.201,-0.106981172,0.093172263,0.073608595,0.039601873,0.008816542,-0.009015329,1.069,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Nonisakuuta.mp3,252.07,103.36,0.2975597083568573,2380.650578230963,22.61903471,0.1135424822678703,0.7439268369747954,-0.755697548,84.86009216308594,22.77942276000977,-10.2574091,14.603261947631836,32.99224090576172,0.0287,9.26,0.031632032,3.68,1.2589,0.1487763244564078,0.019396877,0.1024786693695743,-0.072313115,-0.015222028,-0.008639508,0.978,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Wind and Town.mp3,218.68,103.36,0.2889026701450348,2385.520992879025,23.76398308503247,0.109561074,0.7608849204155405,-36.54056549,84.80481719970703,27.940433502197266,-5.513031006,20.90983390808105,13.537466049194336,0.0152,23.7,0.025472006,1.9,1.2061,0.2127469672203769,0.076120669,0.1489902774909743,-0.066368593,-0.012250119,-0.023177568,0.667,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
After the Rain.mp3,222.75,103.36,0.2510625422000885,1800.2297553407143,23.28921687,0.061837743,0.7431048274279568,-105.5879288,105.28784942626953,33.705299377441406,28.703702926635742,22.163454055786133,37.50780487060547,0.0157,13.12,0.007515128,3.31,1.5924,-0.11644714,0.14220858381137336,0.11152969863210219,-0.013054919,0.004323801,0.009556802,1.385,yorushika,FALSE,FALSE,TRUE,FALSE
"Early morning, mailbox.mp3",65.28,103.36,0.026629908,2242.3997680598095,20.66092178663791,0.086453217,0.7237988700541798,-339.34552,84.93246459960938,42.17829513549805,15.319511413574219,24.991918563842773,22.59511947631836,0.0411,29.8,0.044562269,3.2,1.2982,0.052954705841303074,0.11838421087585585,-0.014631579,0.005728379,0.004084378,-0.04280653,1.318,yorushika,FALSE,FALSE,TRUE,FALSE
Escape.mp3,287.45,103.36,0.2084447741508484,1865.630380805007,22.36834088236706,0.057739534,0.7275009766550445,-148.1531372,94.81319427490234,36.63978195,22.95842170715332,21.105432510375977,32.988609313964844,0.0401,27.35,0.011902343481779099,3.27,1.461,0.095887148,-0.050414527,0.029022555431320592,-0.03271553,-0.004631708,0.001973979,1.003,yorushika,FALSE,FALSE,TRUE,FALSE
Sunny.mp3,272.62,103.36,0.23418019711971283,2528.949564212187,23.245293063485633,0.12046232386774977,0.6308370171872864,-74.62677765,68.99581909179688,35.626014709472656,-7.975075245,24.374008178710938,33.38424301147461,0.0207,18.09,0.032374173402786255,2.81,1.6348,0.11006365757964952,-0.050348386,-0.018819808,-0.053976946,-0.008481908,0.006565537,0.904,yorushika,FALSE,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『眩しいDNAだけ』MV.mp3,237.25,107.67,0.2771155834197998,2275.817428,21.73216633093429,0.100210528,0.6871480871619127,-57.21531296,84.84993743896484,36.38518524169922,1.6280319690704346,20.633731842041016,21.728656768798828,0.017,71.8,0.069346614,2.91,1.4119,0.092004624,-0.019915448,0.03532524,-0.012135,0.005327304,-0.009540324,1.736,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『消えてしまいそうです』MV  (ZUTOMAYO - Blush).mp3,262.82,107.67,0.2885127365589142,2355.226943829565,21.91723218,0.1131345801307536,0.6742066611922917,-20.00881004,86.32094574,30.101133346557617,-10.70069313,19.469951629638672,21.01212501525879,0.0189,14.81,0.043588571,2.79,1.3381,0.079792202,0.1403997226277692,-0.08072063,-0.005176113,-0.009955001,0.00528328,0.933,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
Blue Ambience.mp3,250.77,107.67,0.3188760280609131,2703.3246498506564,21.90749241651385,0.1099172182436342,0.7446903161797446,-6.255964756,70.23455047607422,23.539018630981445,2.8645236492156982,15.869847297668455,30.78390312194824,0.0247,14.68,0.042549819,3.17,1.3434,-0.028241763,0.097605104,-0.019654502,-0.040409837,-0.000581757,-0.009957549,0.992,"mrs_green_apple,_asmi",TRUE,FALSE,FALSE,FALSE
Columbus.mp3,227.18,107.67,0.2816517949104309,3192.631427465712,21.69292148096632,0.1527688501315924,0.7134919969355495,3.642467975616455,56.63219451904297,27.86773109436035,-2.179374933,20.21927070617676,16.843982696533203,0.0212,14.46,0.062062297,3.8,1.4571,0.029372801,-0.03048285,-0.005915117,0.06299148,-0.003958975,0.000958619,1.048,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Log.mp3,313.99,107.67,0.3288371860980987,2678.9522790609967,22.79569889945145,0.1162222391365636,0.7997998694315072,-16.43205643,73.64515686035156,36.21414566040039,5.308074474334717,19.74413108825684,30.18709754943848,0.0105,16.85,0.029461643,2.73,1.3672,0.1158039883935362,-0.030338552,-0.062884004,0.029905623,0.000839048,-0.000154845,1.154,"mrs_green_apple,_ami_sakaguchi",TRUE,FALSE,FALSE,FALSE
Robber And Bouquet.mp3,190.32,107.67,0.22666560113430023,2302.358169896434,22.131645302261383,0.093469255,0.5826180595026694,-64.89237213,89.08571625,26.480165481567383,-0.312119752,18.281410217285156,30.59313393,0.023,16.84,0.019682813435792923,4.18,1.6723,0.031088270141388253,0.11744490926740705,-0.047471585,0.035275059,-0.004951608,-0.010507261,1.012,yorushika,FALSE,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『Blues in the Closet』MV (ZUTOMAYO – Blues in the Closet).mp3,224,112.35,0.1336854845285415,1414.3222746315555,23.592812703209592,0.050843702,0.6430021952949185,-198.9978943,127.77828216552734,44.49776458740234,11.91812515258789,21.51004409790039,13.989130020141602,0.0124,37.04,0.042651419,4.42,1.4808,0.022263595,0.2133764350663358,0.017184626,-0.100953786,-0.011035159,-0.019120493,1.14,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『優しくLAST SMILE』 (ZUTOMAYO -Yasashiku Last Smile)（Audio Track）.mp3,245.72,112.35,0.1010681837797164,1989.9317991397768,24.20891160194628,0.085402158,0.6826757827507824,-218.768692,103.80005645751952,45.14069366455078,4.296752452850342,25.627382278442383,-2.441929817,0.0212,26.1,0.025650308,2.6,1.3395,0.082156327,0.3002094139110019,-0.069914956,0.08827124,0.006106419,0.01301042,0.944,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
Dance Hall.mp3,203.15,112.35,0.3044125139713287,2682.573969784737,22.40938712407968,0.1173617944729397,0.7179188565559276,-30.54747009,71.79279327392578,28.460105895996094,-1.323794842,24.21058654785156,27.366838455200195,0.0204,23,0.039691146,3.26,1.4992,0.067227215,-0.013210458,0.002233708,-0.021927278,-0.000789852,0.006019516,1.027,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Hug.mp3,192.91,112.35,0.2580112218856811,2358.3930925522995,23.14949770860334,0.1020655918993741,0.7424684478136384,-38.52753448,84.69242095947266,28.03124237060547,-2.827977657,17.475135803222656,24.575138092041016,0.0165,18.6,0.024201442,1.43,1.1491,-0.048367175,0.004737672,0.1181214929598524,0.057962531,0.01131123,0.003361708,0.963,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
"Evening calm,Somewhere,Fireworks.mp3",198.53,112.35,0.2850699722766876,2523.7818966328846,21.93234624988537,0.10905123030201146,0.7172930294033294,-11.98668671,82.51785278320312,23.88098717,-1.260732293,18.887741088867188,31.929101943969727,0.0281,15.12,0.027329280972480774,2.36,1.2857,-0.142284522,-0.051568792,-0.037210566,-0.003422485,0.000168873,-0.004368594,1.18,yorushika,FALSE,FALSE,TRUE,FALSE
Voice.mp3,288.91,112.35,0.21270941197872162,2139.1143570015065,23.417184446193176,0.083374641,0.7772627359675746,-84.41007233,99.27863311767578,37.188289642333984,-3.49242425,22.575210571289062,29.355350494384766,0.0163,24.17,0.014942738227546215,2.88,1.16,-0.219799675,-0.083437401,-0.100077357,0.056399824,-0.009415813,-0.008659269,0.703,yorushika,FALSE,FALSE,TRUE,FALSE
"Yu, Sansan.mp3",249.1,112.35,0.3236277401447296,2213.798575008793,22.926993095081126,0.093824371,0.7864509647994922,-14.68063736,92.50983428955078,27.76350212097168,-1.044180155,21.160560607910156,40.31914138793945,0.0221,6.43,0.016637109220027924,1.74,1.2509,-0.182799361,0.081420195,0.024872321585654396,0.047733215104696844,0.003038369,0.012765269,0.975,yorushika,FALSE,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『Ham』MV (ZUTOMAYO  – Ham).mp3,231.02,117.45,0.2170652598142624,2096.0615016767347,23.34235485397713,0.090973275,0.7724296775002523,-114.9642715,87.34634399414062,39.55165863037109,4.400796890258789,23.41268920898437,23.31732177734375,0.021,78.06,0.063013159,3.04,1.4928,-0.013721946,0.1861442514704132,-0.037592428,-0.06447385,-0.012005657,-0.007511758,1.434,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『よもすがら』MV (ZUTOMAYO - yomosugara).mp3,218.8,117.45,0.1207809597253799,2271.1250568278324,22.16871607084356,0.092909912,0.7471182293653816,-131.0892639,91.19123077392578,34.94761276245117,8.869145393371582,21.32284545898437,20.38027000427246,0.0163,16.39,0.047107324,2.78,1.4735,0.013933971,0.1324211355680074,0.025453065,0.023013316,0.017843646,0.02204401,1.05,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『彷徨い酔い温度』 (ZUTOMAYO - Samayoi Yoi Ondo)（Audio Track）.mp3,292.84,117.45,0.1932990700006485,2082.3148133894574,23.60666735,0.088575427,0.8175173489496237,-126.697319,97.14531707763672,36.193119049072266,-0.62817806,26.642391204833984,11.139766693115234,0.0191,28.11,0.021518415,2.99,1.5669,-0.194108958,0.062624976,-0.042192347,0.093860074,0.019133995,0.013821854,1.403,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『正しくなれない』MV（ZUTOMAYO – Can’t Be Right）.mp3,240.9,117.45,0.2717810273170471,2286.964575931899,22.96912932818644,0.095437735,0.786826183,-50.90080261,86.93732452392578,32.01919937133789,-3.458695889,18.50479888916016,24.86702537536621,0.0225,18.72,0.025069304,2.79,1.2753,0.063558621,0.1254506454617204,-0.042399291,-0.006347007,0.010518504,-0.004767221,1.035,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
